walk,num_returns,first_return,return_steps
263,0,-1,
264,0,-1,
265,0,-1,
266,1,2,2
267,0,-1,
268,0,-1,
269,0,-1,
270,1,6,6
271,1,28,28
272,0,-1,
273,1,48,48
274,0,-1,
275,1,4,4
276,0,-1,
277,1,2,2
278,3,2,2;4;10
279,0,-1,
280,0,-1,
281,1,2,2
282,0,-1,
283,0,-1,
284,0,-1,
285,0,-1,
286,0,-1,
287,1,4,4
288,0,-1,
289,1,2,2
290,1,2,2
291,0,-1,
292,1,242,242
293,1,2,2
294,0,-1,
295,0,-1,
296,0,-1,
297,3,2,2;56;140
298,0,-1,
299,0,-1,
300,0,-1,
301,1,14,14
302,0,-1,
303,0,-1,
304,0,-1,
305,0,-1,
306,0,-1,
307,1,182,182
308,0,-1,
309,0,-1,
310,1,6,6
311,0,-1,
312,0,-1,
313,2,2,2;42
314,1,112,112
315,0,-1,
316,0,-1,
317,0,-1,
318,0,-1,
319,2,2,2;4
320,2,2,2;4
321,0,-1,
322,0,-1,
323,0,-1,
324,1,2,2
325,1,14,14
326,0,-1,
327,0,-1,
328,2,12,12;1632
329,1,20,20
330,0,-1,
331,2,2,2;4
332,0,-1,
333,0,-1,
334,0,-1,
335,0,-1,
336,0,-1,
337,0,-1,
338,1,54,54
339,0,-1,
340,1,6,6
341,1,106,106
342,1,30,30
343,1,88,88
344,0,-1,
345,1,2,2
346,0,-1,
347,1,680,680
348,1,2,2
349,0,-1,
350,0,-1,
351,0,-1,
352,0,-1,
353,0,-1,
354,0,-1,
355,0,-1,
356,0,-1,
357,1,28,28
358,0,-1,
359,0,-1,
360,0,-1,
361,1,22,22
362,0,-1,
363,0,-1,
364,0,-1,
365,0,-1,
366,1,2,2
367,1,2,2
368,0,-1,
369,0,-1,
370,2,64,64;84
371,0,-1,
372,0,-1,
373,0,-1,
374,0,-1,
375,0,-1,
376,1,2,2
377,0,-1,
378,0,-1,
379,0,-1,
380,0,-1,
381,1,2,2
382,0,-1,
383,1,4,4
384,0,-1,
385,0,-1,
386,0,-1,
387,0,-1,
388,0,-1,
389,2,6,6;10
390,0,-1,
391,1,2,2
392,0,-1,
393,1,2,2
394,1,8,8
395,0,-1,
396,0,-1,
397,0,-1,
398,0,-1,
399,0,-1,
400,0,-1,
401,0,-1,
402,1,2,2
403,0,-1,
404,1,2,2
405,0,-1,
406,0,-1,
407,2,126,126;134
408,1,2,2
409,1,4,4
410,0,-1,
411,1,8,8
412,0,-1,
413,0,-1,
414,1,4,4
415,1,2,2
416,0,-1,
417,0,-1,
418,1,2,2
419,0,-1,
420,0,-1,
421,0,-1,
422,0,-1,
423,1,2,2
424,0,-1,
425,0,-1,
426,0,-1,
427,0,-1,
428,0,-1,
429,0,-1,
430,0,-1,
431,0,-1,
432,0,-1,
433,1,2,2
434,0,-1,
435,0,-1,
436,0,-1,
437,0,-1,
438,0,-1,
439,0,-1,
440,0,-1,
441,1,2,2
442,2,2,2;4
443,0,-1,
444,0,-1,
445,0,-1,
446,0,-1,
447,0,-1,
448,0,-1,
449,0,-1,
450,0,-1,
451,0,-1,
452,0,-1,
453,1,2,2
454,1,28,28
455,0,-1,
456,0,-1,
457,0,-1,
458,0,-1,
459,0,-1,
460,0,-1,
461,0,-1,
462,0,-1,
463,0,-1,
464,0,-1,
465,0,-1,
466,0,-1,
467,0,-1,
468,0,-1,
469,0,-1,
470,0,-1,
471,0,-1,
472,0,-1,
473,0,-1,
474,2,2,2;4
475,0,-1,
476,1,2,2
477,1,12,12
478,1,4,4
479,0,-1,
480,0,-1,
481,0,-1,
482,0,-1,
483,1,4,4
484,0,-1,
485,2,2,2;4
486,1,520,520
487,1,10,10
488,0,-1,
489,0,-1,
490,0,-1,
491,0,-1,
492,0,-1,
493,0,-1,
494,1,2,2
495,1,2,2
496,0,-1,
497,0,-1,
498,1,2,2
499,0,-1,
500,0,-1,
501,1,16,16
502,0,-1,
503,2,2,2;24
504,0,-1,
505,3,12,12;14;16
506,1,56,56
507,1,10,10
508,1,2,2
509,0,-1,
510,0,-1,
511,4,22508,22508;22572;22596;22598
512,1,4,4
513,1,2,2
514,0,-1,
515,0,-1,
516,0,-1,
517,0,-1,
518,2,2,2;6
519,0,-1,
520,0,-1,
521,0,-1,
522,4,2,2;16;24;40
523,0,-1,
524,0,-1,
525,0,-1,
526,0,-1,
527,0,-1,
528,0,-1,
529,0,-1,
530,0,-1,
531,0,-1,
532,0,-1,
533,0,-1,
534,0,-1,
535,0,-1,
536,0,-1,
537,0,-1,
538,0,-1,
539,0,-1,
540,0,-1,
541,2,2,2;8
542,0,-1,
543,0,-1,
544,0,-1,
545,0,-1,
546,1,32,32
547,1,2,2
548,1,60,60
549,1,4,4
550,0,-1,
551,0,-1,
552,0,-1,
553,0,-1,
554,0,-1,
555,0,-1,
556,1,4,4
557,0,-1,
558,0,-1,
559,0,-1,
560,0,-1,
561,2,4,4;10
562,0,-1,
563,0,-1,
564,1,2,2
565,0,-1,
566,0,-1,
567,0,-1,
568,1,36,36
569,0,-1,
570,1,2,2
571,1,2,2
572,1,6,6
573,0,-1,
574,0,-1,
575,0,-1,
576,0,-1,
577,0,-1,
578,0,-1,
579,1,2,2
580,0,-1,
581,0,-1,
582,0,-1,
583,0,-1,
584,1,108,108
585,0,-1,
586,1,60,60
587,0,-1,
588,0,-1,
589,0,-1,
590,1,2,2
591,0,-1,
592,3,56,56;58;60
593,1,40,40
594,0,-1,
595,0,-1,
596,0,-1,
597,0,-1,
598,0,-1,
599,0,-1,
600,0,-1,
601,1,28,28
602,0,-1,
603,0,-1,
604,0,-1,
605,1,2,2
606,0,-1,
607,1,836,836
608,1,2,2
609,0,-1,
610,0,-1,
611,0,-1,
612,0,-1,
613,0,-1,
614,3,2,2;4;20
615,0,-1,
616,0,-1,
617,0,-1,
618,0,-1,
619,0,-1,
620,1,2,2
621,4,2,2;54;56;68
622,0,-1,
623,0,-1,
624,0,-1,
625,1,2,2
626,1,2,2
627,1,2,2
628,0,-1,
629,2,2,2;4
630,0,-1,
631,0,-1,
632,1,12,12
633,0,-1,
634,0,-1,
635,0,-1,
636,0,-1,
637,0,-1,
638,0,-1,
639,0,-1,
640,1,2,2
641,0,-1,
642,0,-1,
643,1,2,2
644,0,-1,
645,2,16,16;18
646,1,2,2
647,0,-1,
648,0,-1,
649,0,-1,
650,0,-1,
651,0,-1,
652,0,-1,
653,1,2,2
654,0,-1,
655,0,-1,
656,0,-1,
657,0,-1,
658,1,22,22
659,0,-1,
660,0,-1,
661,0,-1,
662,0,-1,
663,0,-1,
664,0,-1,
665,0,-1,
666,0,-1,
667,0,-1,
668,0,-1,
669,1,2,2
670,0,-1,
671,1,48,48
672,0,-1,
673,0,-1,
674,0,-1,
675,0,-1,
676,0,-1,
677,0,-1,
678,0,-1,
679,1,2,2
680,0,-1,
681,1,26,26
682,0,-1,
683,1,2,2
684,0,-1,
685,0,-1,
686,0,-1,
687,1,8,8
688,0,-1,
689,0,-1,
690,0,-1,
691,1,8,8
692,0,-1,
693,0,-1,
694,0,-1,
695,1,2,2
696,0,-1,
697,0,-1,
698,1,2,2
699,0,-1,
700,0,-1,
701,0,-1,
702,2,18,18;20
703,0,-1,
704,3,4,4;6;14
705,0,-1,
706,2,2,2;142
707,0,-1,
708,0,-1,
709,0,-1,
710,0,-1,
711,0,-1,
712,0,-1,
713,0,-1,
714,0,-1,
715,1,2,2
716,0,-1,
717,0,-1,
718,0,-1,
719,0,-1,
720,0,-1,
721,1,2,2
722,1,2,2
723,0,-1,
724,0,-1,
725,0,-1,
726,0,-1,
727,0,-1,
728,0,-1,
729,0,-1,
730,0,-1,
731,1,32,32
732,0,-1,
733,0,-1,
734,1,222,222
735,0,-1,
736,0,-1,
737,0,-1,
738,0,-1,
739,0,-1,
740,0,-1,
741,0,-1,
742,0,-1,
743,2,640,640;814
744,0,-1,
745,0,-1,
746,0,-1,
747,0,-1,
748,0,-1,
749,0,-1,
750,0,-1,
751,0,-1,
752,0,-1,
753,0,-1,
754,1,2,2
755,0,-1,
756,0,-1,
757,0,-1,
758,0,-1,
759,1,6,6
760,1,2,2
761,0,-1,
762,0,-1,
763,0,-1,
764,1,2,2
765,0,-1,
766,0,-1,
767,0,-1,
768,2,6,6;4826
769,0,-1,
770,1,2,2
771,0,-1,
772,1,4,4
773,0,-1,
774,0,-1,
775,0,-1,
776,0,-1,
777,0,-1,
778,0,-1,
779,0,-1,
780,1,30,30
781,1,22,22
782,0,-1,
783,0,-1,
784,0,-1,
785,0,-1,
786,1,2,2
787,0,-1,
788,0,-1,
789,1,260,260
790,0,-1,
791,1,38,38
792,0,-1,
793,2,4,4;6
794,1,6,6
795,0,-1,
796,0,-1,
797,0,-1,
798,0,-1,
799,0,-1,
800,0,-1,
801,1,54,54
802,0,-1,
803,0,-1,
804,0,-1,
805,0,-1,
806,0,-1,
807,1,8,8
808,0,-1,
809,0,-1,
810,0,-1,
811,0,-1,
812,0,-1,
813,0,-1,
814,0,-1,
815,0,-1,
816,0,-1,
817,0,-1,
818,0,-1,
819,0,-1,
820,0,-1,
821,0,-1,
822,0,-1,
823,1,2,2
824,0,-1,
825,1,16,16
826,0,-1,
827,0,-1,
828,2,248,248;250
829,1,2,2
830,0,-1,
831,0,-1,
832,0,-1,
833,1,100,100
834,0,-1,
835,0,-1,
836,1,6,6
837,4,26,26;28;30;32
838,0,-1,
839,0,-1,
840,0,-1,
841,0,-1,
842,0,-1,
843,1,2,2
844,2,10,10;12
845,0,-1,
846,1,8,8
847,1,12,12
848,2,6,6;8
849,0,-1,
850,0,-1,
851,1,2,2
852,0,-1,
853,0,-1,
854,0,-1,
855,0,-1,
856,2,4,4;6
857,0,-1,
858,0,-1,
859,0,-1,
860,0,-1,
861,1,4,4
862,0,-1,
863,0,-1,
864,0,-1,
865,0,-1,
866,0,-1,
867,1,44,44
868,3,4,4;36;50
869,1,2,2
870,0,-1,
871,0,-1,
872,1,356,356
873,1,18,18
874,0,-1,
875,0,-1,
876,0,-1,
877,0,-1,
878,0,-1,
879,0,-1,
880,0,-1,
881,0,-1,
882,0,-1,
883,2,34,34;36
884,1,4,4
885,0,-1,
886,1,198,198
887,0,-1,
888,0,-1,
889,0,-1,
890,2,2,2;4
891,1,4,4
892,0,-1,
893,0,-1,
894,0,-1,
895,1,8,8
896,0,-1,
897,1,4,4
898,0,-1,
899,0,-1,
900,0,-1,
901,0,-1,
902,0,-1,
903,0,-1,
904,0,-1,
905,1,48,48
906,0,-1,
907,0,-1,
908,0,-1,
909,1,4,4
910,0,-1,
911,1,2,2
912,0,-1,
913,0,-1,
914,0,-1,
915,1,2,2
916,0,-1,
917,0,-1,
918,1,4,4
919,0,-1,
920,1,2,2
921,0,-1,
922,1,8,8
923,0,-1,
924,1,56,56
925,2,2,2;6
926,0,-1,
927,0,-1,
928,1,4,4
929,0,-1,
930,4,2,2;10;12;14
931,0,-1,
932,0,-1,
933,0,-1,
934,0,-1,
935,0,-1,
936,0,-1,
937,1,2,2
938,2,2,2;52
939,0,-1,
940,1,12,12
941,0,-1,
942,1,2,2
943,0,-1,
944,0,-1,
945,0,-1,
946,2,6,6;12
947,0,-1,
948,0,-1,
949,0,-1,
950,0,-1,
951,2,86,86;100
952,0,-1,
953,0,-1,
954,0,-1,
955,0,-1,
956,0,-1,
957,0,-1,
958,0,-1,
959,1,14,14
960,1,4,4
961,0,-1,
962,0,-1,
963,0,-1,
964,1,2,2
965,0,-1,
966,0,-1,
967,0,-1,
968,0,-1,
969,1,12,12
970,0,-1,
971,0,-1,
972,0,-1,
973,1,30,30
974,1,4,4
975,0,-1,
976,0,-1,
977,0,-1,
978,0,-1,
979,0,-1,
980,0,-1,
981,0,-1,
982,2,2,2;4
983,0,-1,
984,1,2,2
985,0,-1,
986,0,-1,
987,0,-1,
988,0,-1,
989,0,-1,
990,0,-1,
991,0,-1,
992,1,2,2
993,0,-1,
994,2,2,2;100
995,1,80,80
996,0,-1,
997,0,-1,
998,4,2,2;108;110;116
999,0,-1,
