walk,num_returns,first_return,return_steps
288,1,2,2
289,0,-1,
290,0,-1,
291,0,-1,
292,0,-1,
293,0,-1,
294,0,-1,
295,0,-1,
296,0,-1,
297,2,2,2;18
298,0,-1,
299,0,-1,
300,0,-1,
301,0,-1,
302,0,-1,
303,0,-1,
304,1,4,4
305,0,-1,
306,0,-1,
307,0,-1,
308,0,-1,
309,3,2,2;18;20
310,0,-1,
311,1,2,2
312,1,18,18
313,0,-1,
314,0,-1,
315,1,4,4
316,0,-1,
317,0,-1,
318,0,-1,
319,0,-1,
320,0,-1,
321,0,-1,
322,0,-1,
323,0,-1,
324,1,22,22
325,1,2,2
326,0,-1,
327,1,2,2
328,2,2,2;4
329,0,-1,
330,0,-1,
331,1,2,2
332,2,2,2;68
333,0,-1,
334,0,-1,
335,0,-1,
336,1,2,2
337,0,-1,
338,1,2,2
339,2,2,2;12
340,3,4,4;6;38
341,0,-1,
342,0,-1,
343,0,-1,
344,0,-1,
345,0,-1,
346,0,-1,
347,0,-1,
348,0,-1,
349,0,-1,
350,0,-1,
351,0,-1,
352,0,-1,
353,0,-1,
354,0,-1,
355,0,-1,
356,0,-1,
357,1,2,2
358,0,-1,
359,1,8,8
360,0,-1,
361,0,-1,
362,0,-1,
363,0,-1,
364,0,-1,
365,0,-1,
366,0,-1,
367,0,-1,
368,0,-1,
369,0,-1,
370,2,2,2;4
371,0,-1,
372,0,-1,
373,1,6,6
374,0,-1,
375,0,-1,
376,0,-1,
377,0,-1,
378,0,-1,
379,0,-1,
380,0,-1,
381,1,28,28
382,0,-1,
383,0,-1,
384,0,-1,
385,0,-1,
386,0,-1,
387,0,-1,
388,0,-1,
389,0,-1,
390,0,-1,
391,0,-1,
392,2,14,14;78
393,0,-1,
394,0,-1,
395,0,-1,
396,0,-1,
397,2,4,4;6
398,0,-1,
399,0,-1,
400,1,2,2
401,0,-1,
402,0,-1,
403,0,-1,
404,1,4,4
405,0,-1,
406,0,-1,
407,0,-1,
408,0,-1,
409,0,-1,
410,0,-1,
411,0,-1,
412,0,-1,
413,0,-1,
414,0,-1,
415,1,2,2
416,0,-1,
417,0,-1,
418,0,-1,
419,0,-1,
420,0,-1,
421,0,-1,
422,0,-1,
423,0,-1,
424,0,-1,
425,0,-1,
426,0,-1,
427,0,-1,
428,0,-1,
429,0,-1,
430,1,2,2
431,0,-1,
432,0,-1,
433,0,-1,
434,1,2,2
435,0,-1,
436,0,-1,
437,0,-1,
438,0,-1,
439,0,-1,
440,0,-1,
441,2,2,2;4
442,1,32,32
443,0,-1,
444,0,-1,
445,2,2,2;4
446,0,-1,
447,0,-1,
448,0,-1,
449,0,-1,
450,0,-1,
451,2,32,32;34
452,0,-1,
453,1,2,2
454,0,-1,
455,0,-1,
456,1,2,2
457,0,-1,
458,0,-1,
459,1,6,6
460,0,-1,
461,0,-1,
462,0,-1,
463,1,6,6
464,0,-1,
465,0,-1,
466,1,2,2
467,1,4,4
468,0,-1,
469,0,-1,
470,0,-1,
471,0,-1,
472,0,-1,
473,0,-1,
474,1,2,2
475,0,-1,
476,0,-1,
477,0,-1,
478,1,2,2
479,0,-1,
480,0,-1,
481,0,-1,
482,0,-1,
483,1,2,2
484,1,2,2
485,0,-1,
486,0,-1,
487,1,8,8
488,0,-1,
489,0,-1,
490,1,2,2
491,0,-1,
492,0,-1,
493,0,-1,
494,0,-1,
495,0,-1,
496,0,-1,
497,0,-1,
498,0,-1,
499,0,-1,
500,0,-1,
501,0,-1,
502,0,-1,
503,0,-1,
504,0,-1,
505,1,2,2
506,1,2,2
507,0,-1,
508,1,8,8
509,1,4,4
510,0,-1,
511,1,2,2
512,0,-1,
513,0,-1,
514,0,-1,
515,0,-1,
516,1,36,36
517,0,-1,
518,0,-1,
519,0,-1,
520,0,-1,
521,0,-1,
522,2,2,2;14
523,0,-1,
524,0,-1,
525,2,2,2;6
526,0,-1,
527,0,-1,
528,2,4,4;18
529,2,2,2;4
530,1,6,6
531,0,-1,
532,0,-1,
533,0,-1,
534,0,-1,
535,0,-1,
536,0,-1,
537,0,-1,
538,0,-1,
539,0,-1,
540,0,-1,
541,0,-1,
542,2,2,2;6
543,4,2,2;52;54;62
544,1,2,2
545,0,-1,
546,1,12,12
547,0,-1,
548,0,-1,
549,0,-1,
550,4,34,34;36;38;40
551,0,-1,
552,0,-1,
553,0,-1,
554,0,-1,
555,0,-1,
556,0,-1,
557,1,20,20
558,0,-1,
559,0,-1,
560,0,-1,
561,0,-1,
562,0,-1,
563,0,-1,
564,0,-1,
565,0,-1,
566,0,-1,
567,0,-1,
568,1,6,6
569,0,-1,
570,1,26,26
571,0,-1,
572,0,-1,
573,1,2,2
574,0,-1,
575,0,-1,
576,0,-1,
577,0,-1,
578,0,-1,
579,0,-1,
580,0,-1,
581,2,8,8;10
582,0,-1,
583,0,-1,
584,0,-1,
585,2,8,8;16
586,0,-1,
587,0,-1,
588,0,-1,
589,0,-1,
590,0,-1,
591,0,-1,
592,0,-1,
593,0,-1,
594,1,8,8
595,0,-1,
596,0,-1,
597,0,-1,
598,1,6,6
599,0,-1,
600,2,14,14;16
601,2,20,20;22
602,1,2,2
603,0,-1,
604,0,-1,
605,1,2,2
606,0,-1,
607,0,-1,
608,0,-1,
609,0,-1,
610,0,-1,
611,0,-1,
612,1,2,2
613,0,-1,
614,0,-1,
615,0,-1,
616,0,-1,
617,0,-1,
618,0,-1,
619,0,-1,
620,0,-1,
621,0,-1,
622,0,-1,
623,0,-1,
624,1,4,4
625,0,-1,
626,0,-1,
627,0,-1,
628,0,-1,
629,1,10,10
630,1,2,2
631,0,-1,
632,0,-1,
633,0,-1,
634,0,-1,
635,1,2,2
636,0,-1,
637,0,-1,
638,1,20,20
639,0,-1,
640,1,2,2
641,0,-1,
642,0,-1,
643,0,-1,
644,0,-1,
645,0,-1,
646,1,2,2
647,0,-1,
648,1,2,2
649,0,-1,
650,0,-1,
651,0,-1,
652,1,2,2
653,0,-1,
654,1,2,2
655,0,-1,
656,0,-1,
657,0,-1,
658,1,2,2
659,0,-1,
660,1,70,70
661,0,-1,
662,0,-1,
663,0,-1,
664,0,-1,
665,0,-1,
666,0,-1,
667,0,-1,
668,0,-1,
669,0,-1,
670,0,-1,
671,0,-1,
672,0,-1,
673,0,-1,
674,1,4,4
675,0,-1,
676,0,-1,
677,0,-1,
678,1,16,16
679,1,2,2
680,1,2,2
681,1,4,4
682,1,2,2
683,0,-1,
684,0,-1,
685,0,-1,
686,0,-1,
687,0,-1,
688,0,-1,
689,0,-1,
690,0,-1,
691,0,-1,
692,0,-1,
693,0,-1,
694,0,-1,
695,1,62,62
696,1,4,4
697,0,-1,
698,0,-1,
699,0,-1,
700,1,2,2
701,1,2,2
702,0,-1,
703,0,-1,
704,1,18,18
705,0,-1,
706,0,-1,
707,1,2,2
708,1,2,2
709,0,-1,
710,0,-1,
711,0,-1,
712,0,-1,
713,0,-1,
714,0,-1,
715,0,-1,
716,0,-1,
717,0,-1,
718,2,2,2;18
719,0,-1,
720,1,2,2
721,1,44,44
722,0,-1,
723,0,-1,
724,0,-1,
725,0,-1,
726,0,-1,
727,0,-1,
728,0,-1,
729,1,2,2
730,1,14,14
731,0,-1,
732,1,6,6
733,0,-1,
734,0,-1,
735,0,-1,
736,1,22,22
737,1,4,4
738,0,-1,
739,0,-1,
740,0,-1,
741,0,-1,
742,0,-1,
743,0,-1,
744,1,42,42
745,1,2,2
746,0,-1,
747,0,-1,
748,1,2,2
749,0,-1,
750,0,-1,
751,1,2,2
752,1,2,2
753,1,2,2
754,0,-1,
755,0,-1,
756,1,2,2
757,0,-1,
758,2,24,24;26
759,0,-1,
760,0,-1,
761,0,-1,
762,0,-1,
763,1,2,2
764,0,-1,
765,0,-1,
766,3,2,2;8;52
767,0,-1,
768,0,-1,
769,0,-1,
770,0,-1,
771,0,-1,
772,0,-1,
773,0,-1,
774,0,-1,
775,0,-1,
776,0,-1,
777,1,4,4
778,0,-1,
779,0,-1,
780,0,-1,
781,0,-1,
782,1,50,50
783,0,-1,
784,0,-1,
785,0,-1,
786,1,8,8
787,0,-1,
788,1,2,2
789,0,-1,
790,0,-1,
791,0,-1,
792,0,-1,
793,0,-1,
794,0,-1,
795,4,2,2;4;8;10
796,0,-1,
797,1,4,4
798,3,2,2;4;6
799,0,-1,
800,0,-1,
801,0,-1,
802,1,4,4
803,2,6,6;48
804,0,-1,
805,0,-1,
806,0,-1,
807,0,-1,
808,0,-1,
809,0,-1,
810,0,-1,
811,0,-1,
812,0,-1,
813,1,4,4
814,0,-1,
815,0,-1,
816,1,4,4
817,0,-1,
818,0,-1,
819,0,-1,
820,1,2,2
821,0,-1,
822,0,-1,
823,0,-1,
824,0,-1,
825,0,-1,
826,0,-1,
827,0,-1,
828,0,-1,
829,0,-1,
830,0,-1,
831,0,-1,
832,4,2,2;6;8;10
833,1,2,2
834,0,-1,
835,0,-1,
836,0,-1,
837,1,2,2
838,0,-1,
839,2,8,8;10
840,0,-1,
841,0,-1,
842,0,-1,
843,0,-1,
844,0,-1,
845,0,-1,
846,0,-1,
847,2,2,2;4
848,1,12,12
849,0,-1,
850,1,2,2
851,0,-1,
852,1,2,2
853,0,-1,
854,0,-1,
855,1,22,22
856,0,-1,
857,0,-1,
858,0,-1,
859,1,2,2
860,1,38,38
861,2,16,16;20
862,0,-1,
863,0,-1,
864,0,-1,
865,0,-1,
866,0,-1,
867,0,-1,
868,0,-1,
869,2,2,2;6
870,0,-1,
871,0,-1,
872,1,4,4
873,0,-1,
874,0,-1,
875,0,-1,
876,0,-1,
877,2,2,2;4
878,0,-1,
879,0,-1,
880,0,-1,
881,2,2,2;4
882,2,80,80;86
883,0,-1,
884,0,-1,
885,0,-1,
886,0,-1,
887,1,6,6
888,0,-1,
889,1,6,6
890,2,6,6;12
891,0,-1,
892,0,-1,
893,0,-1,
894,1,2,2
895,1,6,6
896,0,-1,
897,1,4,4
898,1,16,16
899,0,-1,
900,2,2,2;68
901,0,-1,
902,0,-1,
903,0,-1,
904,0,-1,
905,0,-1,
906,0,-1,
907,0,-1,
908,0,-1,
909,0,-1,
910,1,2,2
911,0,-1,
912,0,-1,
913,0,-1,
914,0,-1,
915,1,2,2
916,1,2,2
917,2,4,4;6
918,0,-1,
919,0,-1,
920,0,-1,
921,0,-1,
922,0,-1,
923,0,-1,
924,1,2,2
925,1,2,2
926,0,-1,
927,3,4,4;10;12
928,0,-1,
929,0,-1,
930,0,-1,
931,2,2,2;4
932,0,-1,
933,0,-1,
934,0,-1,
935,0,-1,
936,1,6,6
937,1,2,2
938,2,26,26;32
939,0,-1,
940,0,-1,
941,6,2,2;6;8;10;12;30
942,1,2,2
943,1,2,2
944,0,-1,
945,0,-1,
946,0,-1,
947,0,-1,
948,0,-1,
949,2,2,2;4
950,1,18,18
951,0,-1,
952,0,-1,
953,1,8,8
954,0,-1,
955,0,-1,
956,0,-1,
957,0,-1,
958,0,-1,
959,0,-1,
960,1,2,2
961,0,-1,
962,0,-1,
963,1,2,2
964,1,8,8
965,0,-1,
966,0,-1,
967,0,-1,
968,0,-1,
969,0,-1,
970,0,-1,
971,0,-1,
972,0,-1,
973,0,-1,
974,0,-1,
975,0,-1,
976,1,2,2
977,0,-1,
978,0,-1,
979,0,-1,
980,0,-1,
981,1,2,2
982,1,2,2
983,0,-1,
984,0,-1,
985,1,6,6
986,0,-1,
987,0,-1,
988,2,2,2;4
989,0,-1,
990,1,2,2
991,2,2,2;22
992,0,-1,
993,0,-1,
994,0,-1,
995,0,-1,
996,0,-1,
997,0,-1,
998,0,-1,
999,1,2,2
