walk,l1,l2,x0,x1
146,1308,1127.521175,-198,1110
147,2812,1993.609791,-1508,-1304
148,1272,993.277403,934,338
149,624,488.360523,460,-164
150,882,648.237611,566,316
151,1020,894.400358,-884,-136
152,1178,844.191921,492,686
153,800,621.488536,218,-582
154,2204,1807.931415,454,1750
155,1386,1010.815512,-518,868
156,640,460.434577,-260,380
157,220,202.800394,202,-18
158,1910,1374.093156,1134,-776
159,1256,951.785690,870,-386
160,488,417.353567,-78,-410
161,790,621.729845,588,-202
162,3356,2378.910675,-1560,1796
163,956,676.585545,-458,498
164,988,749.533188,-686,302
165,1058,752.151580,584,-474
166,1226,922.494444,-390,836
167,2938,2111.516043,1736,1202
168,2714,2048.657121,-1864,-850
169,4274,3066.897455,-2506,-1768
170,2102,1717.837012,1660,-442
171,788,768.260373,20,768
172,716,554.552071,-518,198
173,372,307.050484,74,-298
174,1436,1015.547143,706,730
175,1784,1305.609436,654,-1130
176,1000,811.817714,-782,218
177,1144,828.936668,700,-444
178,1536,1120.928187,-572,964
179,3080,2195.101820,1734,-1346
180,364,262.373779,-218,146
181,1866,1664.078123,1650,216
182,1206,854.739726,562,644
183,2208,1670.458620,684,1524
184,2008,1527.363742,606,1402
185,1412,1002.788113,772,640
186,1930,1373.079750,858,1072
187,1810,1279.882807,910,-900
188,642,459.656393,270,372
189,1822,1715.530239,-1712,-110
190,1112,910.068129,232,-880
191,980,692.987734,486,-494
192,2060,1456.914548,1010,-1050
193,1974,1395.915470,-998,-976
194,3498,2976.656514,2920,-578
195,2040,1672.126789,-1618,422
196,3752,2764.733622,-2426,1326
197,674,490.831947,-420,254
198,640,545.996337,-104,-536
199,970,856.730996,122,-848
200,4034,3073.359725,-1208,2826
201,660,481.572424,246,-414
202,2204,1645.770336,-728,1476
203,694,510.313629,446,-248
204,1056,833.580230,790,266
205,2054,2026.193475,2026,-28
206,1836,1388.400519,-570,-1266
207,980,764.308838,718,262
208,3862,2731.725462,1980,1882
209,2946,2120.174521,1752,-1194
210,904,744.585791,182,-722
211,1288,1260.311073,28,1260
212,1306,1177.877753,136,-1170
213,3394,2571.465730,-1044,-2350
214,1514,1074.997674,-688,826
215,926,677.492435,340,-586
216,3396,2492.383598,1226,-2170
217,2004,1429.285136,-870,-1134
218,3232,2823.133011,-2788,-444
219,444,324.493451,280,-164
220,1292,1262.356527,-1262,30
221,2228,1595.867162,1294,934
222,2452,1770.645080,972,1480
223,1476,1059.758463,-868,-608
224,3016,2212.292928,1924,1092
225,2528,1790.150832,1332,-1196
226,3196,2341.777103,2032,1164
227,1298,1084.879717,-1058,240
228,918,667.835309,570,-348
229,310,230.763949,206,104
230,600,596.013423,596,-4
231,1254,897.697054,726,528
232,722,581.601238,164,558
233,1486,1052.686088,698,788
234,1994,1646.335324,1598,396
235,2088,1623.834967,566,-1522
236,1960,1386.344834,956,-1004
237,1966,1934.264718,32,1934
238,980,748.465096,-690,290
239,1058,869.264057,842,-216
240,3688,2640.303013,-1552,2136
241,1950,1786.300087,-1778,-172
242,1088,798.042605,694,394
243,2600,1870.580659,1056,1544
244,2156,1577.263453,-1364,-792
245,2090,1782.722637,1750,-340
246,904,658.555996,564,-340
247,774,689.895644,-684,90
248,3304,2416.278130,-1216,-2088
249,1062,880.438527,-856,-206
250,1180,836.114825,552,628
251,506,374.833296,332,174
252,2788,1971.659200,1372,-1416
253,2516,1779.224550,1242,-1274
254,1242,966.298091,336,906
255,1072,761.855629,590,-482
256,2668,2392.135448,-2374,294
257,2702,1937.855516,-1122,-1580
258,596,421.521055,-304,292
259,1814,1382.659756,-1272,542
260,2176,1590.936831,1374,-802
261,886,645.182145,-552,334
262,794,709.729526,-704,90
263,572,428.476370,386,-186
264,2812,1989.641174,1356,-1456
265,1436,1021.077862,-642,-794
266,738,718.278498,-20,718
267,306,219.718001,-180,-126
268,1188,941.101482,-894,-294
269,320,233.940163,118,202
270,1092,1002.417079,998,-94
271,1052,761.146504,-412,640
272,3772,2905.027366,-1072,-2700
273,1422,1078.096471,-436,-986
274,1220,891.138598,-452,768
275,2832,2628.563106,-2620,212
276,718,508.145648,-344,-374
277,1402,1166.727046,266,-1136
278,1652,1220.472040,576,-1076
279,2006,1437.521478,1168,838
280,3408,2463.598993,2066,1342
281,3026,2189.108494,1840,-1186
282,1666,1223.256310,1066,-600
283,1510,1075.124179,-844,-666
284,452,351.829504,330,122
285,1314,1054.758740,-1010,-304
286,578,541.335386,540,-38
287,1320,1183.043533,-146,-1174
288,1418,1018.636343,-836,582
289,610,596.164407,596,-14
290,2800,2182.887995,-2050,-750
291,2028,1498.706109,1322,-706
292,1486,1055.547251,-672,814
293,1110,853.456502,-318,792
294,2062,1550.541841,-1404,-658
295,1032,964.543415,-962,-70
296,2466,2186.676931,2166,-300
297,402,390.184572,12,-390
298,1446,1038.131013,-850,-596
299,1100,868.994822,276,-824
300,3342,2717.661495,2620,-722
301,1010,806.535802,-770,-240
302,1162,1047.131319,122,1040
303,1188,844.317476,654,534
304,356,259.306768,-222,134
305,950,707.494170,632,318
306,360,324.234483,-38,322
307,1060,836.114825,792,268
308,342,264.068173,-246,-96
309,2444,2327.096044,2324,-120
310,2258,1598.275320,1180,1078
311,1632,1227.576474,520,-1112
312,2812,2289.122102,2208,604
313,1954,1629.631860,-366,-1588
314,588,568.352004,20,568
315,496,418.922427,410,86
316,4426,3162.407311,1892,-2534
317,328,250.008000,-98,230
318,1448,1152.433946,350,-1098
319,1826,1291.196344,-918,-908
320,1098,869.632106,826,-272
321,668,544.830249,142,-526
322,1714,1628.379563,-88,1626
323,1492,1066.827071,634,-858
324,1142,1036.071426,1030,-112
325,2096,1632.519525,-1532,564
326,1810,1561.866832,-272,1538
327,2584,1965.404793,-1804,-780
328,1074,880.447613,-852,222
329,2008,1501.820229,658,-1350
330,1052,854.961987,824,228
331,404,295.702553,-148,-256
332,2354,2029.467911,356,-1998
333,1364,1098.642799,1054,-310
334,2378,1715.693446,1430,-948
335,1934,1416.481557,-706,-1228
336,870,693.907775,208,-662
337,2116,1556.778725,754,-1362
338,648,491.634010,198,-450
339,1174,1066.112564,1060,114
340,1562,1114.818371,-674,888
341,750,720.624729,720,30
342,2746,1994.722036,1696,-1050
343,952,698.569968,344,608
344,562,400.464730,246,316
345,224,164.730082,80,144
346,2008,1419.971831,-992,-1016
347,2230,1576.990805,1130,1100
348,532,425.102341,-126,406
349,204,148.862353,76,-128
350,1688,1285.752698,1182,506
351,1612,1205.752877,-1084,528
352,1234,1154.914715,82,1152
353,2572,1905.465822,-884,-1688
354,1216,1206.041459,1206,10
355,834,600.749532,-498,336
356,1740,1238.466794,970,770
357,336,251.348364,110,-226
358,3018,2672.021706,-372,-2646
359,2000,1608.579498,-1542,-458
360,2210,1621.896421,1412,798
361,2514,2011.106163,-592,1922
362,1820,1589.779859,-250,-1570
363,550,464.038791,454,96
364,730,534.104859,462,-268
365,392,345.635646,-50,342
366,748,562.800142,510,238
367,2080,1493.133618,1222,858
368,2178,1781.353418,1722,-456
369,140,101.548018,54,-86
370,1402,1171.223292,1142,260
371,1050,864.400370,212,-838
372,1442,1126.731556,-382,1060
373,3260,2305.230574,1618,1642
374,644,497.690667,-464,180
375,1146,815.541538,508,638
376,1314,1011.669907,374,940
377,2116,1646.547904,-1544,572
378,2172,1735.845615,-1658,-514
379,2628,1862.825810,-1222,-1406
380,812,754.389820,60,752
381,992,852.032863,154,-838
382,2106,1489.812069,1022,-1084
383,3460,3089.484099,396,3064
384,1774,1562.721984,-1546,-228
385,2640,1876.935801,1182,1458
386,1798,1323.088810,1158,640
387,1884,1412.506991,610,-1274
388,2372,1700.007059,990,1382
389,506,375.686039,-172,334
390,1876,1769.422505,-1766,-110
391,1632,1518.591453,118,1514
392,1418,1129.043843,1076,342
393,1798,1407.501332,1326,472
394,804,569.526119,378,426
395,1402,1097.533599,368,1034
396,842,681.859223,-656,186
397,530,403.112887,370,160
398,944,865.891448,-862,-82
399,1038,783.083648,-712,326
400,956,877.838254,874,82
401,926,803.255875,-792,134
402,2402,2382.083962,-2382,20
403,1706,1221.783942,-990,716
404,588,531.398156,-528,-60
405,848,624.743147,-548,300
406,4714,3433.077337,1776,2938
407,1226,1077.940629,160,1066
408,1640,1417.163364,-1396,-244
409,2362,1688.839838,1358,1004
410,1036,972.242768,-970,-66
411,1784,1356.147485,1244,540
412,1614,1434.903481,192,-1422
413,1278,1250.313561,1250,28
414,2160,1596.235572,1408,-752
415,1416,1187.912455,-1160,256
416,522,432.208283,420,102
417,258,244.401309,-14,244
418,468,369.356197,350,-118
419,1734,1406.312910,380,1354
420,1968,1628.410268,-1582,386
421,698,525.223762,476,222
422,1296,1102.959655,-1082,214
423,216,212.037732,-4,212
424,1070,894.196846,-198,872
425,1186,1158.338465,28,1158
426,824,794.566549,794,-30
427,924,740.216185,-708,216
428,2726,1939.365876,1212,1514
429,574,450.976718,426,-148
430,1558,1244.284533,1188,-370
431,338,258.154992,100,238
432,328,259.306768,82,246
433,1728,1672.937536,56,1672
434,3180,2491.049578,-2348,-832
435,2312,1648.174748,-1304,1008
436,2512,2025.280228,-568,-1944
437,2380,1695.879713,1042,-1338
438,1328,939.872332,636,692
439,2572,1819.314156,1320,1252
440,1854,1382.787041,1238,616
441,1984,1440.113884,-1222,762
442,3256,2345.850805,-1310,-1946
443,1610,1570.509471,-1570,40
444,1462,1058.566956,-892,-570
445,2458,1767.467114,1002,-1456
446,1504,1076.501742,634,-870
447,1056,746.726188,-524,532
448,1816,1372.172001,566,-1250
449,2416,1851.096972,-704,-1712
450,1596,1378.697936,1358,-238
451,1608,1139.052238,-852,756
452,608,489.840790,-470,138
453,1666,1182.805140,-758,908
454,2390,1886.623439,1788,602
455,2094,1774.085680,-1738,-356
456,1088,973.673457,-122,966
457,1522,1116.818696,-550,972
458,1550,1097.861558,820,730
459,1642,1369.094591,308,1334
460,2434,1738.004603,1046,-1388
461,1524,1148.080137,-1042,482
462,1504,1185.245966,382,1122
463,2560,2546.038491,2546,-14
464,1726,1545.968952,-192,1534
465,2850,2064.516408,1742,-1108
466,1110,992.034274,-126,984
467,2086,1502.165104,-842,-1244
468,1856,1317.017843,1006,-850
469,3478,2609.524861,2356,1122
470,1588,1393.909610,-210,1378
471,890,645.330923,-546,-344
472,2074,1466.840141,1016,1058
473,640,473.294834,222,418
474,1916,1676.286372,260,-1656
475,1574,1302.927473,-308,-1266
476,1136,868.769244,334,-802
477,2074,1931.678027,-1926,148
478,4080,2953.744742,-1592,2488
479,2148,1793.182645,-1748,400
480,2764,2005.516392,1064,-1700
481,1218,999.761972,-250,-968
482,1206,1182.243630,-24,1182
483,486,430.204602,60,-426
484,2168,1542.372199,-1204,964
485,2122,1505.750311,972,1150
486,2574,1877.228809,962,-1612
487,768,662.238628,652,-116
488,1824,1289.961240,-928,896
489,1294,982.464249,-394,-900
490,2166,2156.023191,-10,-2156
491,1590,1261.784451,-390,1200
492,1046,875.317085,-854,192
493,1068,756.904221,498,570
494,1250,970.272127,342,908
495,1752,1271.361475,-1078,-674
496,2448,2145.223531,-328,2120
497,2354,1800.307751,692,-1662
498,1368,1045.232988,-964,-404
499,2640,2178.456334,-2114,526
500,1596,1518.109350,1516,80
501,684,499.415659,430,-254
502,822,676.677176,166,656
503,284,201.136769,-150,134
504,606,574.891294,574,32
505,2026,1949.560976,-1948,-78
506,1728,1372.486794,-1306,422
507,2188,1771.403963,-1704,484
508,996,758.951909,-698,298
509,744,566.194313,-520,224
510,1374,1119.301568,1080,294
511,902,804.748408,-104,-798
512,760,670.903868,96,664
513,2170,1536.391877,1030,-1140
514,1730,1293.393985,1162,-568
515,1348,1264.926875,1262,-86
516,240,230.217289,-230,10
517,906,749.445128,-728,178
518,1846,1647.695360,-1634,-212
519,1104,928.913344,-196,908
520,988,790.797066,756,232
521,954,907.270632,-48,-906
522,1080,1023.644470,-1022,58
523,998,881.056184,-872,-126
524,1046,921.791734,912,-134
525,1582,1203.037822,-1104,-478
526,2506,1824.422100,1560,-946
527,1870,1324.412323,-988,882
528,1212,857.480029,626,-586
529,624,450.998891,378,-246
530,602,486.805916,-134,468
531,2716,1926.343687,-1252,1464
532,410,319.530906,300,-110
533,1582,1190.000000,-1078,504
534,2102,1538.546067,-770,-1332
535,478,375.089323,124,-354
536,1400,1101.784008,-358,-1042
537,886,628.232441,476,-410
538,2310,1640.674252,1046,-1264
539,1714,1242.334898,-664,1050
540,1068,820.039023,-308,760
541,2114,1541.086630,792,-1322
542,2750,2002.095902,1038,1712
543,390,321.602239,78,312
544,1058,750.820884,-574,484
545,1620,1616.004950,-4,1616
546,1972,1767.495403,1754,-218
547,878,626.051116,-382,-496
548,1124,825.600388,-404,720
549,1636,1397.168565,-1372,264
550,226,185.784822,-46,-180
551,1058,1026.498904,32,-1026
552,2140,2055.799601,-2054,86
553,2004,1554.546879,550,1454
554,2602,1852.903667,1456,1146
555,488,385.797875,-122,-366
556,1184,840.437981,-540,644
557,660,531.601354,-150,510
558,1952,1381.318211,-938,1014
559,664,516.387451,180,-484
560,1280,1212.023102,1210,-70
561,1486,1444.610674,-1444,42
562,1208,1103.496262,1098,110
563,610,477.598157,450,-160
564,716,639.280846,-82,-634
565,318,269.466139,54,-264
566,1310,1035.329899,982,-328
567,1822,1798.160171,-1798,24
568,1970,1501.888145,-1382,588
569,2630,1861.088929,1264,-1366
570,1360,1167.410810,-212,1148
571,1604,1269.976378,1206,-398
572,2284,1638.645782,-1338,-946
573,1376,1098.129318,-1048,328
574,586,415.870172,-268,318
575,1512,1176.979184,1104,-408
576,4014,2888.490955,-1628,2386
577,1884,1495.168218,-462,1422
578,526,426.093886,-116,-410
579,666,471.868626,354,-312
580,1096,779.025032,604,492
581,1126,1054.599450,-1052,74
582,1398,1248.296439,-1238,-160
583,2362,1670.191606,1178,1184
584,1810,1508.807476,340,-1470
585,694,520.649594,-224,470
586,1460,1450.034482,-10,-1450
587,1140,857.130095,776,-364
588,2364,1988.852936,-420,1944
589,2778,2662.616007,2660,-118
590,1030,728.815477,496,534
591,806,623.618473,-224,-582
592,780,699.308230,86,694
593,1812,1488.712195,1442,370
594,3036,2150.060464,-1434,-1602
595,2406,1930.406175,558,-1848
596,802,689.245965,-678,124
597,830,772.334125,-770,-60
598,1764,1294.187003,-638,-1126
599,2600,2366.818962,-2354,-246
600,940,668.736121,-522,418
601,736,714.338855,-714,-22
602,688,574.442338,-560,-128
603,1326,966.910544,830,496
604,1616,1153.225043,-918,-698
605,1790,1289.689885,1070,-720
606,2028,1747.359150,308,1720
607,94,66.483081,46,48
608,604,444.072066,388,-216
609,906,643.518454,-410,496
610,1870,1430.000000,-550,1320
611,1940,1372.443077,-1000,-940
612,1432,1059.297881,496,-936
613,2710,2233.269352,-2166,544
614,2052,1464.428899,1166,886
615,1210,984.936546,950,260
616,1448,1026.734630,-670,778
617,718,698.286474,-20,698
618,808,573.131748,-436,372
619,2746,2110.617919,-788,-1958
620,922,736.980325,704,218
621,340,269.429026,-84,256
622,3054,2349.788927,-872,-2182
623,572,407.656718,250,-322
624,1112,1015.137429,-102,1010
625,1790,1266.214832,-920,-870
626,1144,848.891041,-754,390
627,2766,2076.409401,1876,890
628,764,559.156508,-280,484
629,2218,1591.453424,918,-1300
630,2520,1804.662849,-1058,1462
631,2106,1600.646120,-1468,638
632,1454,1363.244659,-94,-1360
633,1010,731.838780,618,392
634,544,472.482804,466,-78
635,1940,1701.672119,258,-1682
636,1740,1661.926593,80,-1660
637,2074,1754.497079,1718,356
638,1728,1244.765038,-696,-1032
639,1824,1295.484465,826,998
640,304,268.700577,-38,-266
641,570,438.985193,-408,162
642,134,94.847246,64,-70
643,1432,1346.877871,88,1344
644,1452,1434.112966,-1434,-18
645,1644,1219.248949,1082,-562
646,1058,752.757597,-470,-588
647,1796,1282.403993,772,1024
648,2498,1857.767477,-1656,842
649,1044,740.837364,566,478
650,1018,956.144341,-954,-64
651,678,481.684544,306,-372
652,1600,1368.163733,-256,-1344
653,1678,1300.807442,-462,1216
654,834,608.831668,-524,-310
655,2518,2233.065158,2212,306
656,646,559.946426,552,-94
657,2030,1598.270315,518,-1512
658,2380,2026.279349,1988,392
659,2028,1434.112966,-1002,1026
660,956,696.970588,358,598
661,470,332.583824,-226,244
662,456,322.639117,-220,236
663,1988,1881.218754,-1878,110
664,1502,1150.625917,438,1064
665,1564,1358.593390,1340,-224
666,536,534.003745,-2,534
667,2438,1815.692705,-816,-1622
668,2682,1901.415262,-1244,1438
669,1068,788.360324,-374,-694
670,3378,2568.116041,-2356,1022
671,3068,2241.231804,-1932,1136
672,528,524.015267,-524,-4
673,3146,2965.838161,-186,-2960
674,2740,2146.912201,-2024,-716
675,812,761.776870,52,760
676,3060,2822.914806,-2812,-248
677,2892,2468.764873,-468,-2424
678,584,417.612260,248,336
679,934,809.506022,-136,-798
680,2374,1678.700688,-1194,-1180
681,634,554.707130,-86,548
682,3276,2346.827646,1904,1372
683,1832,1644.209232,1632,200
684,2460,1740.698710,-1276,-1184
685,1706,1497.155970,-226,-1480
686,842,810.631852,810,-32
687,742,699.385445,-698,44
688,800,687.278692,-124,-676
689,1616,1252.124594,-446,-1170
690,2016,1443.373825,848,1168
691,1762,1406.187754,-420,1342
692,1762,1385.786419,-452,1310
693,2268,1781.156927,-1682,-586
694,678,498.658200,-436,242
695,156,132.574507,26,-130
696,3980,2936.175744,-2582,1398
697,1562,1326.138756,-1300,-262
698,446,324.819950,-168,-278
699,882,790.101259,-98,-784
700,1982,1411.219331,-1108,-874
701,706,563.620440,538,168
702,1020,721.520616,496,-524
703,1184,1154.389882,1154,-30
704,472,345.079701,-174,298
705,3288,2778.673065,2720,-568
706,1914,1550.531522,1492,-422
707,1958,1423.186565,1212,-746
708,1294,1178.332720,122,-1172
709,2382,1684.343195,-1186,-1196
710,978,750.959386,-696,282
711,1468,1277.052857,1260,-208
712,2474,1903.748933,-706,1768
713,694,507.326325,-438,256
714,520,371.203448,-224,296
715,866,655.307561,598,268
716,4678,3387.077206,1824,-2854
717,1454,1036.874149,-632,822
718,1874,1421.082686,1300,-574
719,350,259.422435,-120,230
720,2608,1913.875649,-1666,-942
721,3020,2189.549725,-1852,1168
722,2196,1768.167413,-1696,-500
723,1648,1251.127492,-502,-1146
724,1354,1022.093929,424,930
725,878,662.253728,-602,276
726,1858,1619.013280,-1598,-260
727,370,261.633331,184,-186
728,1838,1405.846364,1298,540
729,312,269.948143,46,266
730,2934,2149.278018,-1864,1070
731,1376,984.893903,-796,580
732,282,220.771375,-208,-74
733,586,446.179336,-410,176
734,1810,1361.812028,-576,-1234
735,1242,1080.431395,176,1066
736,840,603.615772,344,-496
737,1798,1296.334833,720,1078
738,1630,1248.315665,-476,1154
739,1330,1056.887884,1006,-324
740,1714,1598.510557,1594,120
741,2828,2667.170786,-2662,166
742,2436,1728.779917,-1322,1114
743,1854,1330.120295,1086,-768
744,1092,960.554007,-142,950
745,622,542.855414,536,-86
746,2704,1912.370257,-1378,-1326
747,1578,1249.103679,-392,1186
748,1768,1276.385522,702,1066
749,1938,1718.284028,236,1702
750,642,547.959853,104,538
751,4020,3214.947589,-3072,948
752,896,714.786681,-682,214
753,1048,809.291048,754,-294
754,1562,1127.157487,622,-940
755,2246,1609.110313,-940,-1306
756,1570,1465.983629,-1462,108
757,1700,1217.370938,714,-986
758,1028,734.400436,-440,588
759,1464,1228.696871,-1200,264
760,3006,2202.116255,1096,1910
761,1300,1264.512554,36,1264
762,1108,961.407302,160,-948
763,1914,1415.413720,-1250,664
764,1904,1349.183457,1014,-890
765,900,797.621464,-790,-110
766,1030,1018.070724,-12,1018
767,1914,1536.928105,-442,1472
768,1546,1208.928451,-408,1138
769,1208,873.155198,-476,732
770,4604,3393.784908,2980,-1624
771,1236,1064.729074,1048,-188
772,1298,947.723588,816,482
773,872,751.680783,132,740
774,1504,1118.069765,996,-508
775,1686,1654.309524,-1654,32
776,348,275.753513,86,262
777,1326,955.751014,794,-532
778,2482,1764.205203,1114,1368
779,2618,1993.494419,-786,-1832
780,950,689.849259,364,586
781,1872,1332.165155,830,-1042
782,1150,927.200086,890,260
783,588,442.944692,-186,402
784,2448,1891.970401,684,-1764
785,1212,977.200082,-274,-938
786,520,409.838993,-132,388
787,612,515.441558,-108,-504
788,2098,1508.924120,854,-1244
789,1274,1051.149847,-254,1020
790,2822,2098.381281,-1870,952
791,1518,1254.401849,300,1218
792,2670,1961.045639,1710,-960
793,2270,1779.367303,-1678,-592
794,1050,1010.791769,1010,-40
795,2930,2136.532705,-1096,-1834
796,718,562.355759,530,-188
797,1896,1391.689621,1212,684
798,2426,1753.521029,-956,-1470
799,1460,1167.815054,1116,-344
800,1562,1554.020592,-1554,-8
801,2812,2030.239395,1116,1696
802,1924,1712.974022,226,1698
803,936,698.552790,-626,310
804,1802,1382.347279,-1280,522
805,1750,1361.195063,474,1276
806,1276,911.600790,-546,730
807,1702,1280.376507,1160,-542
808,1960,1474.541285,624,-1336
809,2382,1723.694869,-932,-1450
810,1466,1462.005472,4,-1462
811,1166,1150.111299,16,-1150
812,1370,1149.081372,-248,-1122
813,756,677.229651,84,-672
814,1254,1061.789056,-1040,214
815,794,566.056534,-448,346
816,1746,1264.419234,680,1066
817,2484,1975.937246,-1882,-602
818,1968,1391.597643,-980,988
819,492,369.486130,334,158
820,1410,1339.935819,-72,-1338
821,1422,1243.229665,-1228,194
822,1216,1073.107637,-154,-1062
823,1130,836.480723,-390,-740
824,2168,1537.176633,-1004,1164
825,1986,1747.154258,258,1728
826,2026,1670.100596,-406,1620
827,1876,1856.107755,20,1856
828,3422,2421.061751,1768,-1654
829,376,309.476978,-300,76
830,882,623.669784,440,-442
831,1594,1219.385091,1126,468
832,1806,1604.604624,-216,-1590
833,368,260.230667,-182,186
834,1762,1313.019421,588,-1174
835,1192,848.023585,-530,-662
836,340,295.918908,-292,-48
837,1550,1413.354874,144,1406
838,1212,888.585393,-772,-440
839,2802,2286.503881,2208,-594
840,2526,1856.906029,1622,904
841,464,334.484678,186,278
842,1936,1704.434217,250,1686
843,2296,2246.556476,50,2246
844,3408,2445.907603,-1408,-2000
845,1052,766.941980,-658,-394
846,1772,1254.027113,-850,922
847,170,123.822454,-64,-106
848,1948,1377.934686,1000,948
849,832,591.898640,-462,-370
850,1702,1295.470571,-512,-1190
851,2262,1634.215408,1368,-894
852,1852,1604.875073,1582,270
853,2244,1670.798611,1492,752
854,1996,1877.966986,-122,1874
855,2388,1720.151156,-962,-1426
856,3356,2556.273851,-2350,1006
857,734,559.102853,-220,-514
858,1132,995.067837,148,984
859,1814,1301.766492,1064,-750
860,1678,1208.710056,-1002,-676
861,502,356.454766,-228,274
862,1512,1342.394875,-1330,182
863,1692,1598.884611,96,-1596
864,2944,2086.714163,-1370,-1574
865,756,536.037312,350,-406
866,1596,1152.701176,964,-632
867,1304,1006.876358,-366,-938
868,934,743.195802,-226,708
869,1856,1330.338303,774,1082
870,762,546.600402,-316,-446
871,1242,1098.844848,-1088,-154
872,480,345.068109,-196,284
873,826,639.990625,228,-598
