walk,num_returns,first_return,return_steps
251,0,-1,
252,0,-1,
253,0,-1,
254,0,-1,
255,2,2,2;4
256,0,-1,
257,1,2,2
258,0,-1,
259,2,22,22;24
260,1,22,22
261,1,2,2
262,3,2,2;6;20
263,0,-1,
264,4,2,2;4;70;72
265,0,-1,
266,0,-1,
267,4,64,64;88;90;92
268,4,2,2;4;6;26
269,0,-1,
270,1,2,2
271,1,74,74
272,0,-1,
273,4,2,2;4;24;100
274,2,12,12;22
275,0,-1,
276,3,42,42;46;50
277,0,-1,
278,0,-1,
279,0,-1,
280,0,-1,
281,2,2,2;8
282,2,50,50;54
283,0,-1,
284,4,2,2;44;46;48
285,0,-1,
286,0,-1,
287,0,-1,
288,0,-1,
289,1,2,2
290,0,-1,
291,2,4,4;8
292,2,8,8;12
293,1,88,88
294,4,2,2;28;54;66
295,2,20,20;22
296,0,-1,
297,1,12,12
298,0,-1,
299,1,98,98
300,1,2,2
301,0,-1,
302,4,6,6;8;10;56
303,1,40,40
304,2,2,2;22
305,0,-1,
306,1,4,4
307,1,6,6
308,2,4,4;6
309,1,2,2
310,0,-1,
311,0,-1,
312,2,2,2;6
313,0,-1,
314,1,6,6
315,1,6,6
316,0,-1,
317,1,2,2
318,2,14,14;34
319,2,2,2;4
320,0,-1,
321,1,8,8
322,0,-1,
323,1,12,12
324,5,6,6;8;10;14;16
325,0,-1,
326,0,-1,
327,0,-1,
328,2,16,16;28
329,0,-1,
330,0,-1,
331,0,-1,
332,0,-1,
333,2,14,14;100
334,0,-1,
335,2,32,32;38
336,4,8,8;14;20;28
337,2,4,4;6
338,5,40,40;42;44;54;56
339,2,34,34;40
340,1,2,2
341,1,6,6
342,0,-1,
343,2,6,6;14
344,0,-1,
345,0,-1,
346,0,-1,
347,3,2,2;72;74
348,4,2,2;8;14;16
349,2,2,2;4
350,2,76,76;82
351,1,4,4
352,2,4,4;42
353,1,2,2
354,2,2,2;16
355,2,16,16;20
356,3,2,2;6;14
357,1,12,12
358,0,-1,
359,2,2,2;4
360,4,4,4;14;18;20
361,1,2,2
362,3,8,8;10;12
363,1,4,4
364,0,-1,
365,1,32,32
366,1,2,2
367,1,2,2
368,0,-1,
369,0,-1,
370,3,8,8;16;36
371,4,24,24;32;86;98
372,0,-1,
373,0,-1,
374,1,2,2
375,0,-1,
376,5,2,2;6;8;10;18
377,2,2,2;6
378,6,24,24;26;30;32;34;42
379,0,-1,
380,2,16,16;18
381,1,2,2
382,1,2,2
383,2,2,2;4
384,0,-1,
385,2,2,2;18
386,3,34,34;36;38
387,7,4,4;6;18;20;24;26;32
388,0,-1,
389,1,2,2
390,0,-1,
391,0,-1,
392,2,10,10;16
393,5,2,2;6;8;14;26
394,1,2,2
395,5,2,2;16;22;24;26
396,1,2,2
397,2,62,62;64
398,0,-1,
399,0,-1,
400,0,-1,
401,0,-1,
402,2,2,2;8
403,1,16,16
404,0,-1,
405,1,2,2
406,5,2,2;4;6;8;34
407,0,-1,
408,2,2,2;62
409,6,4,4;14;22;24;30;32
410,0,-1,
411,0,-1,
412,1,82,82
413,0,-1,
414,1,4,4
415,1,62,62
416,0,-1,
417,4,14,14;16;20;22
418,3,2,2;4;6
419,5,12,12;14;22;44;48
420,0,-1,
421,1,2,2
422,0,-1,
423,1,2,2
424,3,12,12;14;30
425,2,10,10;12
426,0,-1,
427,0,-1,
428,3,18,18;20;38
429,0,-1,
430,3,2,2;20;22
431,0,-1,
432,1,2,2
433,2,8,8;10
434,0,-1,
435,2,72,72;74
436,5,2,2;20;22;24;26
437,3,16,16;22;42
438,0,-1,
439,1,2,2
440,0,-1,
441,1,46,46
442,1,2,2
443,5,84,84;88;90;92;96
444,1,80,80
445,0,-1,
446,5,6,6;14;16;22;28
447,0,-1,
448,0,-1,
449,0,-1,
450,0,-1,
451,0,-1,
452,1,12,12
453,1,2,2
454,4,2,2;38;46;48
455,4,4,4;6;44;48
456,0,-1,
457,4,4,4;8;22;30
458,2,6,6;8
459,0,-1,
460,0,-1,
461,4,6,6;60;64;66
462,1,2,2
463,4,6,6;8;26;28
464,1,6,6
465,0,-1,
466,2,2,2;14
467,0,-1,
468,0,-1,
469,0,-1,
470,8,6,6;34;42;48;50;52;58;60
471,0,-1,
472,1,6,6
473,4,16,16;20;46;48
474,1,8,8
475,0,-1,
476,2,4,4;12
477,0,-1,
478,0,-1,
479,3,2,2;8;10
480,3,12,12;14;16
481,2,28,28;32
482,2,2,2;68
483,3,22,22;24;26
484,3,2,2;4;8
485,2,6,6;26
486,1,8,8
487,1,2,2
488,4,2,2;6;10;14
489,0,-1,
490,0,-1,
491,0,-1,
492,0,-1,
493,1,2,2
494,1,2,2
495,0,-1,
496,0,-1,
497,0,-1,
498,3,2,2;6;12
499,1,14,14
500,1,54,54
501,1,2,2
502,1,4,4
503,1,2,2
504,0,-1,
505,0,-1,
506,2,8,8;16
507,1,4,4
508,1,2,2
509,0,-1,
510,1,94,94
511,0,-1,
512,2,2,2;6
513,1,2,2
514,0,-1,
515,2,2,2;4
516,1,4,4
517,0,-1,
518,5,30,30;32;34;38;40
519,1,58,58
520,0,-1,
521,4,2,2;6;70;74
522,0,-1,
523,0,-1,
524,2,32,32;34
525,1,2,2
526,1,38,38
527,5,2,2;10;12;94;96
528,2,2,2;10
529,0,-1,
530,0,-1,
531,1,2,2
532,0,-1,
533,5,14,14;22;30;44;48
534,1,2,2
535,0,-1,
536,1,2,2
537,2,18,18;22
538,0,-1,
539,4,26,26;34;50;52
540,2,2,2;16
541,0,-1,
542,2,2,2;4
543,5,4,4;6;8;12;100
544,0,-1,
545,2,52,52;58
546,1,2,2
547,0,-1,
548,3,8,8;10;12
549,3,94,94;98;100
550,0,-1,
551,1,2,2
552,0,-1,
553,1,2,2
554,0,-1,
555,0,-1,
556,0,-1,
557,0,-1,
558,2,2,2;24
559,1,24,24
560,0,-1,
561,4,2,2;6;10;16
562,0,-1,
563,0,-1,
564,0,-1,
565,1,6,6
566,0,-1,
567,1,2,2
568,1,4,4
569,0,-1,
570,1,70,70
571,1,10,10
572,1,44,44
573,2,2,2;6
574,3,40,40;42;50
575,0,-1,
576,2,60,60;62
577,2,4,4;54
578,0,-1,
579,0,-1,
580,0,-1,
581,1,2,2
582,0,-1,
583,3,2,2;4;6
584,6,2,2;40;48;50;64;70
585,0,-1,
586,4,2,2;4;12;14
587,1,2,2
588,1,16,16
589,0,-1,
590,2,4,4;44
591,0,-1,
592,1,4,4
593,1,2,2
594,1,2,2
595,2,8,8;10
596,0,-1,
597,0,-1,
598,0,-1,
599,1,6,6
600,1,36,36
601,0,-1,
602,0,-1,
603,1,6,6
604,2,6,6;32
605,5,2,2;10;12;14;30
606,0,-1,
607,4,54,54;56;60;64
608,0,-1,
609,0,-1,
610,1,2,2
611,0,-1,
612,0,-1,
613,3,2,2;40;46
614,1,54,54
615,2,2,2;8
616,0,-1,
617,2,20,20;22
618,1,2,2
619,0,-1,
620,2,58,58;60
621,0,-1,
622,1,2,2
623,1,4,4
624,5,32,32;34;40;44;46
625,3,4,4;32;38
626,2,6,6;10
627,0,-1,
628,3,2,2;4;10
629,0,-1,
630,1,6,6
631,0,-1,
632,1,16,16
633,4,50,50;54;58;62
634,0,-1,
635,4,8,8;10;12;14
636,1,2,2
637,0,-1,
638,2,2,2;4
639,8,6,6;58;66;68;70;72;74;76
640,1,26,26
641,5,8,8;12;18;20;24
642,1,4,4
643,0,-1,
644,1,38,38
645,1,2,2
646,0,-1,
647,1,20,20
648,0,-1,
649,0,-1,
650,0,-1,
651,0,-1,
652,1,2,2
653,0,-1,
654,2,58,58;66
655,2,2,2;4
656,0,-1,
657,3,2,2;4;26
658,2,4,4;6
659,0,-1,
660,2,16,16;32
661,1,12,12
662,0,-1,
663,0,-1,
664,2,2,2;16
665,1,2,2
666,1,4,4
667,3,8,8;10;18
668,0,-1,
669,0,-1,
670,1,2,2
671,1,2,2
672,1,2,2
673,0,-1,
674,0,-1,
675,0,-1,
676,0,-1,
677,3,2,2;8;10
678,7,2,2;4;6;12;18;24;26
679,0,-1,
680,0,-1,
681,0,-1,
682,0,-1,
683,0,-1,
684,0,-1,
685,3,4,4;8;12
686,5,2,2;10;12;14;22
687,2,2,2;4
688,0,-1,
689,4,2,2;16;22;26
690,0,-1,
691,1,2,2
692,5,6,6;8;10;22;24
693,1,2,2
694,1,2,2
695,0,-1,
696,3,2,2;14;16
697,2,10,10;40
698,1,2,2
699,0,-1,
700,1,64,64
701,0,-1,
702,0,-1,
703,3,14,14;16;72
704,0,-1,
705,0,-1,
706,0,-1,
707,3,2,2;4;52
708,0,-1,
709,1,26,26
710,2,2,2;4
711,0,-1,
712,1,58,58
713,2,6,6;8
714,7,2,2;8;22;26;28;64;70
715,0,-1,
716,2,20,20;24
717,0,-1,
718,2,2,2;18
719,1,18,18
720,0,-1,
721,4,8,8;16;18;20
722,2,2,2;26
723,0,-1,
724,2,2,2;18
725,6,6,6;14;16;90;92;94
726,0,-1,
727,0,-1,
728,1,8,8
729,0,-1,
730,1,2,2
731,1,2,2
732,1,4,4
733,3,28,28;30;32
734,0,-1,
735,1,82,82
736,0,-1,
737,0,-1,
738,2,2,2;10
739,0,-1,
740,0,-1,
741,1,10,10
742,2,4,4;6
743,1,6,6
744,0,-1,
745,1,52,52
746,0,-1,
747,1,2,2
748,0,-1,
749,5,2,2;4;6;8;10
750,3,4,4;28;30
751,0,-1,
752,0,-1,
753,3,2,2;4;24
754,1,2,2
755,1,26,26
756,0,-1,
757,1,4,4
758,0,-1,
759,0,-1,
760,0,-1,
761,0,-1,
762,2,16,16;20
763,1,6,6
764,0,-1,
765,0,-1,
766,5,22,22;26;28;30;32
767,0,-1,
768,4,44,44;46;62;94
769,0,-1,
770,0,-1,
771,0,-1,
772,1,2,2
773,0,-1,
774,0,-1,
775,0,-1,
776,2,4,4;6
777,0,-1,
778,0,-1,
779,5,6,6;32;36;38;40
780,0,-1,
781,3,12,12;20;34
782,3,2,2;4;88
783,3,12,12;22;28
784,3,12,12;14;16
785,4,10,10;42;44;54
786,0,-1,
787,1,16,16
788,2,6,6;8
789,4,24,24;32;34;36
790,1,14,14
791,0,-1,
792,2,2,2;4
793,1,2,2
794,0,-1,
795,0,-1,
796,0,-1,
797,3,10,10;64;66
798,1,4,4
799,5,10,10;14;18;20;22
800,3,26,26;28;44
801,0,-1,
802,5,24,24;26;44;46;78
803,2,24,24;26
804,0,-1,
805,0,-1,
806,0,-1,
807,0,-1,
808,1,4,4
809,1,68,68
810,3,6,6;54;58
811,0,-1,
812,2,38,38;54
813,1,88,88
814,0,-1,
815,0,-1,
816,0,-1,
817,3,2,2;4;6
818,1,18,18
819,0,-1,
820,1,2,2
821,2,2,2;4
822,2,2,2;12
823,6,12,12;16;18;22;28;38
824,3,4,4;6;10
825,0,-1,
826,4,8,8;14;16;72
827,0,-1,
828,1,8,8
829,0,-1,
830,1,14,14
831,11,36,36;42;44;46;50;52;88;90;94;96;98
832,0,-1,
833,1,32,32
834,1,2,2
835,2,14,14;30
836,7,2,2;4;26;28;62;66;92
837,0,-1,
838,0,-1,
839,4,2,2;10;12;16
840,1,18,18
841,2,4,4;14
842,2,8,8;24
843,0,-1,
844,3,8,8;10;12
845,0,-1,
846,3,88,88;96;98
847,0,-1,
848,2,2,2;6
849,0,-1,
850,0,-1,
851,4,30,30;82;90;92
852,1,2,2
853,4,14,14;20;26;30
854,0,-1,
855,0,-1,
856,1,4,4
857,1,4,4
858,6,44,44;62;72;80;96;100
859,4,2,2;6;8;12
860,2,4,4;6
861,1,2,2
862,1,2,2
863,0,-1,
864,1,2,2
865,0,-1,
866,2,4,4;40
867,1,2,2
868,0,-1,
869,3,4,4;6;8
870,0,-1,
871,1,2,2
872,0,-1,
873,3,10,10;20;22
874,2,38,38;40
875,0,-1,
876,1,6,6
877,0,-1,
878,0,-1,
879,1,2,2
880,1,2,2
881,0,-1,
882,0,-1,
883,0,-1,
884,1,2,2
885,1,2,2
886,3,2,2;4;16
887,0,-1,
888,1,2,2
889,2,8,8;16
890,1,4,4
891,0,-1,
892,1,64,64
893,5,10,10;42;44;46;48
894,1,74,74
895,0,-1,
896,1,2,2
897,2,2,2;4
898,1,10,10
899,1,8,8
900,0,-1,
901,6,24,24;26;28;30;32;36
902,7,4,4;46;48;56;58;62;64
903,1,2,2
904,4,8,8;12;14;16
905,5,80,80;90;92;94;98
906,0,-1,
907,0,-1,
908,1,2,2
909,1,4,4
910,2,8,8;12
911,0,-1,
912,1,4,4
913,0,-1,
914,1,16,16
915,0,-1,
916,0,-1,
917,5,22,22;34;44;50;52
918,1,2,2
919,2,4,4;60
920,3,4,4;54;56
921,2,6,6;32
922,1,2,2
923,3,32,32;36;38
924,0,-1,
925,0,-1,
926,0,-1,
927,1,2,2
928,0,-1,
929,3,2,2;82;84
930,4,2,2;4;8;10
931,3,6,6;8;10
932,2,86,86;90
933,3,2,2;4;18
934,6,2,2;6;26;36;56;58
935,1,4,4
936,1,2,2
937,0,-1,
938,1,76,76
939,0,-1,
940,1,18,18
941,2,58,58;60
942,0,-1,
943,1,22,22
944,1,2,2
945,1,22,22
946,1,2,2
947,0,-1,
948,0,-1,
949,0,-1,
950,1,2,2
951,3,2,2;4;10
952,1,24,24
953,0,-1,
954,0,-1,
955,1,26,26
956,1,2,2
957,0,-1,
958,2,4,4;8
959,1,2,2
960,1,2,2
961,1,4,4
962,0,-1,
963,0,-1,
964,1,2,2
965,0,-1,
966,0,-1,
967,2,2,2;4
968,0,-1,
969,0,-1,
970,0,-1,
971,2,52,52;64
972,0,-1,
973,1,4,4
974,2,2,2;60
975,0,-1,
976,2,4,4;6
977,0,-1,
978,3,46,46;70;72
979,2,2,2;28
980,8,30,30;34;38;40;42;80;90;100
981,1,2,2
982,0,-1,
983,0,-1,
984,1,60,60
985,2,4,4;6
986,1,2,2
987,0,-1,
988,1,2,2
989,1,2,2
990,2,46,46;64
991,0,-1,
992,3,2,2;6;8
993,2,22,22;46
994,0,-1,
995,3,2,2;4;12
996,3,2,2;4;6
997,0,-1,
998,2,2,2;6
999,0,-1,
