walk,num_returns,first_return,return_steps
421,7,148,148;194;198;202;926;928;932
422,3,4,4;234;236
423,0,-1,
424,2,2,2;510
425,2,2,2;70
426,1,30,30
427,2,2,2;88
428,2,280,280;282
429,0,-1,
430,4,8,8;10;14;24
431,8,4,4;6;8;10;42;46;48;56
432,1,534,534
433,0,-1,
434,11,2,2;28;30;34;36;38;614;616;634;636;844
435,0,-1,
436,0,-1,
437,5,2,2;12;454;664;678
438,0,-1,
439,3,8,8;10;114
440,0,-1,
441,0,-1,
442,6,52,52;176;180;182;184;382
443,1,2,2
444,1,106,106
445,1,4,4
446,1,6,6
447,3,72,72;186;328
448,1,16,16
449,1,20,20
450,1,12,12
451,1,2,2
452,3,34,34;42;670
453,3,2,2;68;70
454,0,-1,
455,6,2,2;298;308;310;314;322
456,1,2,2
457,0,-1,
458,6,2,2;82;84;86;96;98
459,0,-1,
460,0,-1,
461,1,4,4
462,1,72,72
463,0,-1,
464,3,866,866;872;880
465,5,2,2;18;50;54;120
466,0,-1,
467,2,190,190;232
468,2,224,224;272
469,0,-1,
470,5,6,6;12;62;64;126
471,4,4,4;24;26;28
472,1,2,2
473,1,12,12
474,0,-1,
475,2,30,30;32
476,0,-1,
477,2,4,4;6
478,1,2,2
479,11,2,2;4;262;264;266;268;270;272;280;428;452
480,5,4,4;6;8;10;18
481,5,2,2;4;472;608;610
482,3,2,2;4;62
483,3,4,4;6;20
484,6,18,18;22;24;46;48;68
485,3,10,10;12;22
486,1,6,6
487,2,8,8;76
488,2,4,4;6
489,0,-1,
490,0,-1,
491,0,-1,
492,5,46,46;72;136;180;296
493,0,-1,
494,0,-1,
495,5,8,8;10;12;16;24
496,0,-1,
497,2,2,2;4
498,4,364,364;368;424;426
499,4,46,46;52;54;68
500,7,2,2;10;12;310;314;336;338
501,1,30,30
502,0,-1,
503,0,-1,
504,1,30,30
505,3,2,2;20;212
506,0,-1,
507,0,-1,
508,0,-1,
509,0,-1,
510,1,2,2
511,0,-1,
512,14,4,4;64;76;78;82;84;106;116;122;124;164;170;176;284
513,0,-1,
514,2,4,4;26
515,0,-1,
516,3,2,2;10;14
517,1,4,4
518,1,40,40
519,0,-1,
520,0,-1,
521,5,2,2;152;416;508;524
522,0,-1,
523,1,2,2
524,4,704,704;906;908;910
525,0,-1,
526,2,6,6;8
527,0,-1,
528,0,-1,
529,2,10,10;30
530,2,18,18;20
531,4,40,40;140;142;874
532,5,2,2;16;20;22;36
533,6,458,458;460;462;464;468;500
534,2,2,2;224
535,0,-1,
536,3,22,22;24;50
537,0,-1,
538,0,-1,
539,3,4,4;30;182
540,1,6,6
541,1,18,18
542,1,12,12
543,0,-1,
544,1,2,2
545,1,14,14
546,0,-1,
547,2,8,8;44
548,0,-1,
549,1,4,4
550,1,8,8
551,3,28,28;72;86
552,0,-1,
553,1,6,6
554,1,2,2
555,0,-1,
556,0,-1,
557,1,22,22
558,7,20,20;22;24;30;32;80;84
559,0,-1,
560,0,-1,
561,11,226,226;228;236;238;342;348;350;352;356;358;364
562,4,2,2;36;38;72
563,1,2,2
564,0,-1,
565,0,-1,
566,1,2,2
567,2,22,22;26
568,1,574,574
569,1,4,4
570,0,-1,
571,0,-1,
572,0,-1,
573,1,6,6
574,3,10,10;18;24
575,0,-1,
576,0,-1,
577,5,2,2;4;12;14;32
578,4,8,8;12;22;24
579,0,-1,
580,0,-1,
581,7,374,374;380;384;386;402;404;766
582,12,292,292;296;326;328;332;334;336;340;568;570;594;598
583,0,-1,
584,0,-1,
585,0,-1,
586,0,-1,
587,0,-1,
588,1,14,14
589,6,12,12;18;30;32;34;36
590,2,6,6;196
591,3,2,2;90;92
592,1,2,2
593,0,-1,
594,0,-1,
595,0,-1,
596,0,-1,
597,3,4,4;6;246
598,1,54,54
599,4,2,2;4;150;158
600,8,98,98;104;126;130;172;176;182;216
601,2,2,2;538
602,2,4,4;8
603,0,-1,
604,0,-1,
605,7,8,8;10;12;14;22;28;32
606,2,8,8;10
607,4,32,32;34;112;154
608,20,2,2;8;10;24;100;110;116;120;122;124;136;142;168;192;194;196;198;268;272;276
609,0,-1,
610,5,6,6;8;10;52;54
611,1,104,104
612,1,12,12
613,1,2,2
614,0,-1,
615,0,-1,
616,0,-1,
617,3,2,2;6;112
618,0,-1,
619,2,48,48;54
620,0,-1,
621,0,-1,
622,7,2,2;6;772;774;778;780;784
623,3,4,4;8;14
624,3,104,104;108;252
625,2,2,2;42
626,3,4,4;14;36
627,0,-1,
628,0,-1,
629,4,6,6;10;12;16
630,0,-1,
631,0,-1,
632,7,4,4;740;792;802;804;818;822
633,1,74,74
634,4,4,4;798;802;804
635,10,2,2;26;246;256;260;536;730;732;738;744
636,8,4,4;6;10;846;848;854;856;884
637,1,2,2
638,0,-1,
639,11,2,2;4;24;28;30;36;60;66;82;86;102
640,1,118,118
641,1,104,104
642,1,288,288
643,2,2,2;4
644,0,-1,
645,1,650,650
646,0,-1,
647,0,-1,
648,0,-1,
649,1,2,2
650,1,126,126
651,2,4,4;64
652,0,-1,
653,1,2,2
654,0,-1,
655,1,26,26
656,1,2,2
657,4,12,12;14;16;22
658,1,12,12
659,2,6,6;8
660,0,-1,
661,2,2,2;12
662,0,-1,
663,1,4,4
664,0,-1,
665,0,-1,
666,0,-1,
667,4,2,2;4;10;34
668,3,16,16;18;28
669,1,2,2
670,1,4,4
671,6,14,14;16;18;36;38;60
672,0,-1,
673,8,16,16;332;346;354;356;362;430;444
674,7,4,4;6;10;16;18;26;36
675,1,6,6
676,3,2,2;14;16
677,1,222,222
678,2,2,2;8
679,3,2,2;4;12
680,1,630,630
681,5,46,46;144;146;154;554
682,7,32,32;34;40;88;90;348;350
683,2,14,14;24
684,7,50,50;52;84;86;88;102;120
685,0,-1,
686,2,4,4;8
687,2,6,6;84
688,1,2,2
689,2,14,14;40
690,0,-1,
691,0,-1,
692,0,-1,
693,3,2,2;14;180
694,1,2,2
695,2,92,92;140
696,1,2,2
697,3,2,2;4;18
698,0,-1,
699,5,2,2;18;20;26;28
700,0,-1,
701,3,568,568;586;598
702,4,60,60;64;106;116
703,3,62,62;66;240
704,0,-1,
705,0,-1,
706,1,16,16
707,2,2,2;4
708,1,2,2
709,5,2,2;4;6;8;252
710,1,2,2
711,2,568,568;580
712,5,2,2;170;172;206;948
713,1,2,2
714,1,2,2
715,4,188,188;190;212;220
716,0,-1,
717,0,-1,
718,5,6,6;8;10;12;14
719,0,-1,
720,4,2,2;486;488;496
721,1,58,58
722,2,376,376;378
723,2,10,10;452
724,4,786,786;796;860;956
725,5,4,4;18;20;24;34
726,4,6,6;8;58;60
727,5,2,2;6;8;10;30
728,2,2,2;4
729,8,8,8;16;48;50;52;68;522;550
730,3,110,110;112;116
731,0,-1,
732,1,18,18
733,1,38,38
734,0,-1,
735,5,4,4;8;38;40;66
736,6,782,782;784;788;818;822;824
737,4,6,6;10;12;14
738,0,-1,
739,6,16,16;30;32;34;36;184
740,0,-1,
741,3,2,2;10;14
742,0,-1,
743,3,6,6;8;10
744,8,2,2;8;10;62;64;228;728;740
745,11,292,292;294;300;304;322;324;332;342;344;348;380
746,0,-1,
747,1,630,630
748,4,2,2;4;6;60
749,1,12,12
750,1,2,2
751,5,48,48;50;54;56;84
752,2,4,4;60
753,0,-1,
754,2,2,2;188
755,4,8,8;18;20;28
756,0,-1,
757,1,18,18
758,2,2,2;6
759,3,2,2;8;10
760,2,32,32;120
761,7,6,6;494;496;500;506;510;512
762,3,2,2;12;14
763,1,32,32
764,2,48,48;496
765,0,-1,
766,0,-1,
767,4,16,16;20;24;26
768,2,4,4;8
769,1,40,40
770,1,2,2
771,0,-1,
772,1,2,2
773,0,-1,
774,6,28,28;32;34;38;44;46
775,2,540,540;542
776,0,-1,
777,0,-1,
778,0,-1,
779,2,208,208;278
780,5,4,4;6;8;232;234
781,2,58,58;68
782,1,22,22
783,5,48,48;56;60;62;282
784,1,2,2
785,1,8,8
786,1,226,226
787,4,22,22;24;94;710
788,1,2,2
789,0,-1,
790,2,22,22;24
791,2,2,2;394
792,5,2,2;80;84;104;106
793,0,-1,
794,0,-1,
795,0,-1,
796,0,-1,
797,4,12,12;26;28;30
798,2,4,4;16
799,3,2,2;4;6
800,5,2,2;18;26;68;70
801,4,144,144;146;154;156
802,3,34,34;38;516
803,0,-1,
804,2,18,18;20
805,5,2,2;4;8;12;18
806,0,-1,
807,0,-1,
808,2,66,66;790
809,2,4,4;14
810,1,90,90
811,2,54,54;56
812,0,-1,
813,5,10,10;18;20;22;26
814,5,18,18;32;132;136;242
815,3,4,4;6;242
816,5,14,14;30;748;778;964
817,0,-1,
818,1,4,4
819,0,-1,
820,1,32,32
821,2,2,2;4
822,1,54,54
823,0,-1,
824,4,162,162;210;216;628
825,2,18,18;54
826,0,-1,
827,1,8,8
828,1,2,2
829,5,26,26;28;34;48;50
830,0,-1,
831,9,284,284;286;288;298;320;324;328;330;544
832,10,8,8;14;28;32;114;116;156;836;842;846
833,3,2,2;4;6
834,10,124,124;126;320;322;532;540;542;544;564;566
835,2,762,762;768
836,2,4,4;6
837,8,2,2;4;8;10;152;156;158;238
838,0,-1,
839,3,22,22;174;180
840,6,8,8;10;34;264;268;270
841,0,-1,
842,1,2,2
843,0,-1,
844,1,16,16
845,5,4,4;72;76;78;80
846,4,70,70;72;92;100
847,0,-1,
848,2,156,156;160
849,1,4,4
850,0,-1,
851,1,8,8
852,1,94,94
853,6,2,2;4;10;22;28;82
854,2,6,6;34
855,1,832,832
856,2,2,2;6
857,0,-1,
858,1,8,8
859,3,2,2;14;20
860,4,42,42;88;90;278
861,5,4,4;6;10;12;24
862,1,2,2
863,2,10,10;66
864,0,-1,
865,1,8,8
866,4,100,100;138;140;200
867,1,4,4
868,1,2,2
869,3,2,2;4;36
870,11,28,28;296;298;300;304;368;370;380;388;392;394
871,3,84,84;90;92
872,1,38,38
873,0,-1,
874,2,2,2;26
875,1,38,38
876,1,2,2
877,0,-1,
878,0,-1,
879,0,-1,
880,2,2,2;12
881,8,22,22;24;34;52;54;82;90;542
882,0,-1,
883,1,2,2
884,0,-1,
885,1,20,20
886,0,-1,
887,0,-1,
888,2,2,2;8
889,1,56,56
890,7,14,14;18;24;204;208;222;224
891,1,12,12
892,0,-1,
893,5,232,232;234;240;258;262
894,1,2,2
895,0,-1,
896,0,-1,
897,3,2,2;102;104
898,1,4,4
899,0,-1,
900,1,94,94
901,2,10,10;22
902,1,22,22
903,0,-1,
904,1,4,4
905,1,2,2
906,1,132,132
907,0,-1,
908,2,18,18;36
909,1,2,2
910,0,-1,
911,0,-1,
912,4,20,20;74;78;82
913,0,-1,
914,2,2,2;4
915,3,8,8;106;110
916,5,2,2;16;18;30;46
917,7,2,2;4;6;8;430;434;450
918,0,-1,
919,4,232,232;258;266;268
920,2,2,2;4
921,1,2,2
922,0,-1,
923,3,32,32;128;132
924,2,200,200;940
925,4,444,444;624;626;638
926,2,2,2;14
927,1,6,6
928,4,100,100;484;496;506
929,0,-1,
930,3,2,2;8;10
931,2,4,4;722
932,1,6,6
933,5,6,6;8;36;38;46
934,0,-1,
935,0,-1,
936,0,-1,
937,2,4,4;10
938,0,-1,
939,0,-1,
940,3,4,4;18;286
941,0,-1,
942,0,-1,
943,1,2,2
944,1,4,4
945,2,2,2;4
946,5,2,2;34;36;56;66
947,1,14,14
948,4,2,2;8;10;18
949,5,4,4;136;314;316;326
950,0,-1,
951,1,284,284
952,4,4,4;18;20;22
953,1,2,2
954,1,8,8
955,2,2,2;194
956,2,12,12;14
957,0,-1,
958,1,2,2
959,1,2,2
960,1,6,6
961,2,2,2;30
962,0,-1,
963,4,8,8;606;630;824
964,0,-1,
965,2,4,4;6
966,1,2,2
967,1,386,386
968,0,-1,
969,0,-1,
970,8,2,2;60;62;66;132;176;182;206
971,0,-1,
972,2,10,10;20
973,1,126,126
974,3,2,2;82;84
975,5,2,2;54;58;66;68
976,0,-1,
977,0,-1,
978,0,-1,
979,5,8,8;18;40;48;54
980,2,52,52;472
981,0,-1,
982,1,56,56
983,0,-1,
984,1,2,2
985,0,-1,
986,4,2,2;4;16;18
987,1,2,2
988,0,-1,
989,0,-1,
990,0,-1,
991,0,-1,
992,0,-1,
993,0,-1,
994,0,-1,
995,1,2,2
996,1,82,82
997,0,-1,
998,2,458,458;462
999,0,-1,
