walk,num_returns,first_return,return_steps
303,4,26588,26588;26602;26612;26614
304,0,-1,
305,0,-1,
306,1,2,2
307,0,-1,
308,1,6,6
309,0,-1,
310,1,4,4
311,2,8,8;10
312,0,-1,
313,1,6,6
314,1,390,390
315,1,36,36
316,0,-1,
317,0,-1,
318,0,-1,
319,0,-1,
320,0,-1,
321,0,-1,
322,2,4,4;6
323,0,-1,
324,0,-1,
325,0,-1,
326,0,-1,
327,2,2,2;8
328,1,14,14
329,1,10,10
330,0,-1,
331,0,-1,
332,0,-1,
333,1,2,2
334,0,-1,
335,1,4,4
336,0,-1,
337,1,102,102
338,0,-1,
339,0,-1,
340,1,4,4
341,1,20,20
342,0,-1,
343,0,-1,
344,0,-1,
345,2,4,4;8
346,0,-1,
347,0,-1,
348,0,-1,
349,1,2,2
350,0,-1,
351,1,12,12
352,0,-1,
353,1,174,174
354,0,-1,
355,0,-1,
356,0,-1,
357,0,-1,
358,0,-1,
359,0,-1,
360,1,4,4
361,0,-1,
362,0,-1,
363,0,-1,
364,1,2,2
365,0,-1,
366,0,-1,
367,0,-1,
368,0,-1,
369,0,-1,
370,0,-1,
371,0,-1,
372,0,-1,
373,0,-1,
374,0,-1,
375,0,-1,
376,2,8,8;12
377,0,-1,
378,0,-1,
379,0,-1,
380,1,8,8
381,0,-1,
382,0,-1,
383,0,-1,
384,1,2,2
385,0,-1,
386,0,-1,
387,0,-1,
388,0,-1,
389,0,-1,
390,0,-1,
391,2,2,2;4
392,0,-1,
393,2,6,6;92
394,0,-1,
395,0,-1,
396,0,-1,
397,0,-1,
398,0,-1,
399,0,-1,
400,0,-1,
401,1,172,172
402,0,-1,
403,1,2,2
404,0,-1,
405,0,-1,
406,0,-1,
407,0,-1,
408,0,-1,
409,3,18,18;74;114
410,0,-1,
411,2,2,2;10
412,0,-1,
413,1,24,24
414,0,-1,
415,0,-1,
416,0,-1,
417,1,18,18
418,0,-1,
419,0,-1,
420,0,-1,
421,0,-1,
422,1,2,2
423,0,-1,
424,0,-1,
425,0,-1,
426,0,-1,
427,0,-1,
428,0,-1,
429,0,-1,
430,0,-1,
431,0,-1,
432,0,-1,
433,1,6,6
434,2,2,2;10
435,0,-1,
436,0,-1,
437,0,-1,
438,2,2,2;34
439,0,-1,
440,0,-1,
441,0,-1,
442,0,-1,
443,0,-1,
444,0,-1,
445,1,2,2
446,0,-1,
447,2,22,22;24
448,1,2,2
449,0,-1,
450,0,-1,
451,0,-1,
452,0,-1,
453,0,-1,
454,2,2,2;4
455,0,-1,
456,1,2,2
457,1,18,18
458,0,-1,
459,0,-1,
460,4,2,2;4;6;10
461,1,2,2
462,0,-1,
463,1,2,2
464,0,-1,
465,0,-1,
466,0,-1,
467,0,-1,
468,0,-1,
469,0,-1,
470,2,2,2;30
471,0,-1,
472,1,6,6
473,0,-1,
474,0,-1,
475,0,-1,
476,0,-1,
477,0,-1,
478,0,-1,
479,0,-1,
480,0,-1,
481,1,118,118
482,0,-1,
483,0,-1,
484,0,-1,
485,1,4,4
486,0,-1,
487,0,-1,
488,0,-1,
489,0,-1,
490,0,-1,
491,4,16,16;24;82;98
492,0,-1,
493,2,24,24;110
494,0,-1,
495,0,-1,
496,0,-1,
497,1,2,2
498,2,4,4;6
499,0,-1,
500,0,-1,
501,0,-1,
502,0,-1,
503,0,-1,
504,1,2,2
505,1,2,2
506,0,-1,
507,0,-1,
508,0,-1,
509,0,-1,
510,0,-1,
511,1,78,78
512,0,-1,
513,0,-1,
514,0,-1,
515,0,-1,
516,4,2,2;8;14;16
517,1,8,8
518,0,-1,
519,0,-1,
520,0,-1,
521,2,6,6;16
522,0,-1,
523,0,-1,
524,0,-1,
525,2,4,4;10
526,0,-1,
527,0,-1,
528,1,8,8
529,1,170462,170462
530,1,4,4
531,0,-1,
532,0,-1,
533,0,-1,
534,0,-1,
535,0,-1,
536,1,1320,1320
537,0,-1,
538,0,-1,
539,0,-1,
540,0,-1,
541,0,-1,
542,0,-1,
543,1,4,4
544,0,-1,
545,2,2,2;6
546,1,6,6
547,0,-1,
548,1,6,6
549,1,2,2
550,1,2,2
551,1,36,36
552,0,-1,
553,0,-1,
554,0,-1,
555,0,-1,
556,0,-1,
557,0,-1,
558,0,-1,
559,0,-1,
560,0,-1,
561,0,-1,
562,0,-1,
563,0,-1,
564,0,-1,
565,0,-1,
566,0,-1,
567,3,12,12;48;178
568,0,-1,
569,0,-1,
570,0,-1,
571,0,-1,
572,0,-1,
573,1,16,16
574,0,-1,
575,0,-1,
576,1,18,18
577,0,-1,
578,0,-1,
579,0,-1,
580,0,-1,
581,0,-1,
582,0,-1,
583,0,-1,
584,1,2,2
585,2,22,22;252
586,0,-1,
587,1,114,114
588,1,4,4
589,2,4,4;6
590,1,2,2
591,0,-1,
592,0,-1,
593,1,2,2
594,0,-1,
595,0,-1,
596,0,-1,
597,0,-1,
598,2,2,2;26
599,1,2,2
600,0,-1,
601,0,-1,
602,1,2,2
603,2,76,76;78
604,0,-1,
605,0,-1,
606,0,-1,
607,2,2,2;6
608,0,-1,
609,0,-1,
610,0,-1,
611,0,-1,
612,0,-1,
613,1,4,4
614,0,-1,
615,1,2,2
616,0,-1,
617,2,6,6;8
618,0,-1,
619,1,2,2
620,0,-1,
621,0,-1,
622,1,30,30
623,0,-1,
624,0,-1,
625,0,-1,
626,0,-1,
627,1,2,2
628,2,4,4;882
629,0,-1,
630,0,-1,
631,0,-1,
632,0,-1,
633,3,2,2;4;206
634,2,352,352;354
635,0,-1,
636,1,2,2
637,2,2,2;4
638,2,12,12;16
639,1,2,2
640,1,8,8
641,1,4,4
642,0,-1,
643,0,-1,
644,0,-1,
645,0,-1,
646,0,-1,
647,1,2,2
648,0,-1,
649,0,-1,
650,0,-1,
651,0,-1,
652,0,-1,
653,1,4,4
654,0,-1,
655,0,-1,
656,0,-1,
657,0,-1,
658,1,46,46
659,0,-1,
660,0,-1,
661,0,-1,
662,1,2,2
663,1,2,2
664,0,-1,
665,0,-1,
666,0,-1,
667,1,4,4
668,0,-1,
669,0,-1,
670,0,-1,
671,0,-1,
672,0,-1,
673,1,14,14
674,0,-1,
675,2,24,24;38
676,0,-1,
677,3,2,2;8;10
678,0,-1,
679,0,-1,
680,0,-1,
681,0,-1,
682,0,-1,
683,1,2,2
684,1,4,4
685,2,170,170;172
686,2,36,36;44
687,0,-1,
688,0,-1,
689,0,-1,
690,0,-1,
691,1,80,80
692,0,-1,
693,0,-1,
694,2,2,2;4
695,1,2,2
696,0,-1,
697,0,-1,
698,1,2,2
699,1,6,6
700,1,4,4
701,0,-1,
702,0,-1,
703,0,-1,
704,0,-1,
705,1,2,2
706,2,382,382;914
707,4,2,2;8;10;232
708,0,-1,
709,1,2,2
710,0,-1,
711,1,10,10
712,1,52,52
713,1,4,4
714,0,-1,
715,0,-1,
716,2,2,2;4
717,0,-1,
718,1,2,2
719,0,-1,
720,1,2,2
721,1,2,2
722,0,-1,
723,0,-1,
724,0,-1,
725,0,-1,
726,0,-1,
727,0,-1,
728,0,-1,
729,0,-1,
730,0,-1,
731,1,20,20
732,0,-1,
733,0,-1,
734,0,-1,
735,1,8,8
736,1,1132,1132
737,0,-1,
738,0,-1,
739,0,-1,
740,3,4,4;6;8
741,2,14,14;60
742,1,2,2
743,0,-1,
744,0,-1,
745,0,-1,
746,3,132,132;140;142
747,1,2,2
748,0,-1,
749,0,-1,
750,0,-1,
751,0,-1,
752,0,-1,
753,1,4,4
754,0,-1,
755,1,4,4
756,1,4,4
757,3,12,12;52;520
758,0,-1,
759,1,24,24
760,2,2,2;6
761,1,4,4
762,0,-1,
763,0,-1,
764,0,-1,
765,0,-1,
766,0,-1,
767,1,2,2
768,2,6,6;14
769,1,2,2
770,0,-1,
771,1,2,2
772,1,2,2
773,0,-1,
774,0,-1,
775,0,-1,
776,0,-1,
777,1,4,4
778,1,10,10
779,0,-1,
780,0,-1,
781,0,-1,
782,0,-1,
783,0,-1,
784,0,-1,
785,1,2,2
786,0,-1,
787,0,-1,
788,0,-1,
789,0,-1,
790,0,-1,
791,0,-1,
792,0,-1,
793,0,-1,
794,0,-1,
795,0,-1,
796,0,-1,
797,0,-1,
798,0,-1,
799,0,-1,
800,0,-1,
801,1,2,2
802,0,-1,
803,0,-1,
804,0,-1,
805,1,2,2
806,0,-1,
807,2,2,2;4
808,0,-1,
809,1,4,4
810,0,-1,
811,1,6,6
812,1,24,24
813,1,2,2
814,0,-1,
815,0,-1,
816,1,2,2
817,0,-1,
818,0,-1,
819,0,-1,
820,0,-1,
821,0,-1,
822,0,-1,
823,0,-1,
824,0,-1,
825,0,-1,
826,1,2,2
827,0,-1,
828,3,2,2;4;2498
829,0,-1,
830,1,6,6
831,1,2,2
832,0,-1,
833,0,-1,
834,0,-1,
835,0,-1,
836,0,-1,
837,0,-1,
838,0,-1,
839,0,-1,
840,0,-1,
841,0,-1,
842,0,-1,
843,0,-1,
844,0,-1,
845,0,-1,
846,0,-1,
847,0,-1,
848,0,-1,
849,4,2,2;6;8;12
850,1,2,2
851,0,-1,
852,0,-1,
853,1,18,18
854,2,724,724;1244
855,0,-1,
856,0,-1,
857,3,20,20;22;24
858,3,4,4;14;46
859,0,-1,
860,0,-1,
861,0,-1,
862,0,-1,
863,0,-1,
864,0,-1,
865,0,-1,
866,0,-1,
867,0,-1,
868,0,-1,
869,0,-1,
870,0,-1,
871,0,-1,
872,0,-1,
873,1,4,4
874,1,20,20
875,1,540,540
876,0,-1,
877,0,-1,
878,1,2,2
879,0,-1,
880,0,-1,
881,0,-1,
882,0,-1,
883,0,-1,
884,0,-1,
885,0,-1,
886,0,-1,
887,0,-1,
888,3,444,444;482;488
889,0,-1,
890,0,-1,
891,0,-1,
892,1,72,72
893,0,-1,
894,0,-1,
895,0,-1,
896,0,-1,
897,0,-1,
898,0,-1,
899,0,-1,
900,0,-1,
901,0,-1,
902,0,-1,
903,0,-1,
904,0,-1,
905,0,-1,
906,1,32,32
907,0,-1,
908,1,48,48
909,1,10,10
910,1,426,426
911,1,2,2
912,0,-1,
913,3,2,2;12;2440
914,0,-1,
915,2,2,2;4
916,0,-1,
917,1,2,2
918,0,-1,
919,2,6,6;10
920,0,-1,
921,0,-1,
922,0,-1,
923,0,-1,
924,1,2,2
925,0,-1,
926,0,-1,
927,0,-1,
928,1,4,4
929,2,2,2;4
930,1,60,60
931,1,222,222
932,0,-1,
933,0,-1,
934,1,2,2
935,2,8,8;10
936,1,8,8
937,0,-1,
938,0,-1,
939,0,-1,
940,0,-1,
941,1,2,2
942,0,-1,
943,0,-1,
944,0,-1,
945,0,-1,
946,0,-1,
947,0,-1,
948,0,-1,
949,1,2,2
950,0,-1,
951,0,-1,
952,0,-1,
953,0,-1,
954,1,2,2
955,0,-1,
956,0,-1,
957,0,-1,
958,1,36,36
959,0,-1,
960,2,2,2;10
961,1,2,2
962,1,2,2
963,0,-1,
964,0,-1,
965,0,-1,
966,0,-1,
967,0,-1,
968,0,-1,
969,1,2,2
970,0,-1,
971,0,-1,
972,0,-1,
973,0,-1,
974,0,-1,
975,2,2,2;104
976,0,-1,
977,3,2,2;4;10
978,0,-1,
979,0,-1,
980,1,26,26
981,0,-1,
982,0,-1,
983,0,-1,
984,0,-1,
985,0,-1,
986,0,-1,
987,0,-1,
988,1,2,2
989,0,-1,
990,1,2600,2600
991,1,6,6
992,0,-1,
993,1,32,32
994,0,-1,
995,0,-1,
996,0,-1,
997,0,-1,
998,1,6,6
999,0,-1,
